ep_title,ep_url,sutra,genres,genres_full,track_count,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,lyrics_id,created_at,playlist_names_clean,TRACKs,Auto ID,EP G-ID
They Call It Freedom (Oh Hi · Sweet Honey Bun) ✯ BLOWsutra (Revolt Now) EPx11,https://soundcloud.com/bananasutra/sets/they-call-it-freedom-oh-hi-sweet-honey-bun-blowsutra-revolt-now-epx11,BLOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,LOFI","BLUES,BURLESQUE,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",11,11,6575,79,36:40,https://i1.sndcdn.com/artworks-kwu5kFHr0XzItgSe-7wgK2Q-t500x500.png,L-262,,"BLOWsutra,BLOWsutra : REVOLT (now),BLUESsutra,FOLKsutra,LOFIsutra","""[02] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Dadadam Indie LOFI"",""[10] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana BLUES"",""[06] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Cello Trip Hip Hop Indie LOFI"",""[07] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra  (Revolt Now) Psychedelic Dubby Americana Indie LoFi FOLK"",""[08] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana Dubby Folky BLUES""",192,G-192
They Muddy the Waters (aka Nietzsche's Gift) EPx5 VOL. 04,https://soundcloud.com/bananasutra/sets/they-muddy-the-waters-aka-nietzsches-gift-epx5-vol-04,KNOWsutra,"BANJO,BURLESQUE,FOLK,INDIE,LOFI","BANJO,BURLESQUE,FOLK,INDIE,LOFI",5,5,1065,6,16:27,https://i1.sndcdn.com/artworks-8WQovcQ1YWF6xgZ0-sPC0bQ-t500x500.png,L-157,,,,193,G-193
This Is My Quest • GROWsutra (Dare to Care) Dream EPx19,https://soundcloud.com/bananasutra/sets/this-is-my-quest-growsutra-epx19,GROWsutra,"DUB,INDIE,JAZZ,LOFI","DUB,FADO,FLAMENCO,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC",19,19,17323,123,1:13:50,https://i1.sndcdn.com/artworks-qhqHRqMMeCjATzsp-RQ8fQQ-t500x500.png,L-263,2026-03-16 18:54,"DUBsutra,GROWsutra : DARE (to care),GROWsutra where we be brave,INDIEsutra,JAZZsutra","[07] This Is My Quest • GROWsutra La Poesita Gipsy Fado Flamenco Duende DUB,[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,[19] This Is My Quest • GROWsutra Ethically Psychedelic Gipsy JAZZ,[06] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,[01] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,[05] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,[09] This Is My Quest • GROWsutra Psychedelic Gipsy Fado Arabesk Lofi Dub INDIE",194,G-194
This Is What Dissent Looks Like Now - BLOWsutra (Revolution Ring) Jazz Indie LoFi Dream,https://soundcloud.com/bananasutra/sets/this-is-what-dissent-looks-like-now-blowsutra-revolution-ring-jazz-indie-lofi-dream,BLOWsutra,"BURLESQUE,INDIE,JAZZ,LOFI","BURLESQUE,CABARET,GIPSY,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,TRIP HOP",14,14,17343,149,55:10,https://i1.sndcdn.com/artworks-oX7ZY3z8JzrLVWyA-Iz5Tsg-t500x500.png,L-286,2026-01-27 21:09,"BLOWsutra,BLOWsutra : CENSOR(ed),INDIEsutra,JAZZsutra,LOFIsutra,SHOWsutra: (shades of) FOOLS","[BONUS] What Dissent Looks Like Now • BLOWsutra Psychedelic Burlesque MamA-B-Cello Dream Cabaret INDIE,[10] What Dissent Looks Like Now • BLOWsutra Post-Punk Gipsy Trip Hop Lo-Fi Burlesque INDIE,[02] What Dissent Looks Like Now • BLOWsutra Post-Punk Trip Hop Lo-Fi Burlesque Piano JAZZ,[04] What Dissent Looks Like Now • BLOWsutra Post-Punk Piano Trip Hop Lo-Fi Burlesque JAZZ,[01] What Dissent Looks Like Now • BLOWsutra Post-Punk Piano Trip Hop Lo-Fi Burlesque JAZZ,[11] What Dissent Looks Like Now • BLOWsutra Psychedelic Hip Hop BRUH Cabaret Rap LOFI,[08] What Dissent Looks Like Now • BLOWsutra Post-Punk Gipsy Trip Hop Lo-Fi Burlesque INDIE",195,G-195
Time for Rebel Romance ☆ EPx6 ☆ BLOWsutra (Revolt Now) Cabaret,https://soundcloud.com/bananasutra/sets/time-for-rebel-romance-epx6-blowsutra-revolt-now-cabaret,BLOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,MANTRA,ROCK","BURLESQUE,CABARET,DUB,INDIE,JAZZ,MANTRA,PSYCHEDELIC,RAGGA,ROCK,TRIP HOP",6,6,10146,88,18:05,https://i1.sndcdn.com/artworks-FCpNyoKfIRn6bNzD-59cLWg-t500x500.png,L-265,,"BLOWsutra,BLOWsutra : REVOLT (now),BURLESQUEsutra,DUBsutra,GROWsutra : KIND(ness),QUACKsutra where we sing FU","[04] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) IBYN Psychedelic Piano Jazz BURLESQUE,[01] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Oh Boy Psychedelic Accordion Circus BURLESQUE,[05] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Accordion Ragga Burlesque DUB,[02] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Oh Boy Psychedelic Accordion Circus BURLESQUE",196,G-196
To Dream EP X8 | Jacques Brel Chanson Reimagined : Psychedelic French Poetry JAZZsutra X5,https://soundcloud.com/bananasutra/sets/the-quest-brel-poetry-jazz-remakes-x8,GLOWsutra,JAZZ,"JAZZ,PSYCHEDELIC",8,8,5661,61,21:21,https://i1.sndcdn.com/artworks-QUpuRg3OOi3Qb9MF-h5LTAw-t500x500.png,L-266,,"BURLESQUEsutra,FOLKsutra,GLOWsutra : RAINBOWS (in my clouds),GLOWsutra where gratitude feeds","#3 The Quest of an Unyielding Star (v2) • Jacques Brel Remake • Bananasutra Jazz,#2 The Quest of an Unyielding Star (v3) • Jacques Brel Remake • Bananasutra Jazz,#1 The Quest • Jacques Brel Remake • Bananasutra French Accordion",197,G-197
Trauma Begets Trauma - KNOWsutra Peace (not War) Piano Kitten Truth EPx5,https://soundcloud.com/bananasutra/sets/trauma-begets-trauma-knowsutra-peace-not-war-piano-kitten-truth-epx5,KNOWsutra,INDIE,"GIPSY,INDIE",5,5,4254,34,15:46,https://i1.sndcdn.com/artworks-O1DJ2yudziIuoAWo-vRdodg-t500x500.png,L-268,,KNOWsutra : PEACE (not War),"[03] Trauma Begets Trauma • KNOWsutra Whimsical Gipsy Peace Kitten Dream Piano INDIE,[04] Trauma Begets Trauma • KNOWsutra Whimsical Gipsy Peace Kitten Dream Piano INDIE,[01] Trauma Begets Trauma • KNOWsutra Whimsical Gipsy Peace Kitten Dream Piano INDIE",198,G-198
Trump Derangement Syndrome ™ EPx7,https://soundcloud.com/bananasutra/sets/trump-derangement-syndrome-epx7,BLOWsutra,"BANJO,BURLESQUE,DUB,JAZZ,MANTRA","BANJO,BURLESQUE,DUB,JAZZ,MANTRA",7,7,1393,16,22:00,https://i1.sndcdn.com/artworks-Ys4zGlSmXhrD1HsT-Kvzuxg-t500x500.png,L-269,2025-06-18 17:12,,,199,G-199
Trust No One EP x3 VOL.1 ☆ BLOWsutra Alternative Indie ROCK,https://soundcloud.com/bananasutra/sets/trust-no-one-ep-x3-vol1-blowsutra-alternative-indie-rock,BLOWsutra,"INDIE,JAZZ,ROCK","INDIE,JAZZ,ROCK",3,3,937,12,6:33,https://i1.sndcdn.com/artworks-zo2LcEgQQvZyFMXS-Hip2cg-t500x500.png,L-270,,"BLOWsutra,BLOWsutra : EGO (gone loco),INDIEsutra,ROCKsutra","[2] Trust no one - BLOWsutra Udio ROCK,[1] Trust no one - BLOWsutra Suno JAZZ",200,G-200
Truth Don't Care ✗ EPx2 ✗ KNOWsutra Psychedelic Muse Cabaret,https://soundcloud.com/bananasutra/sets/truth-dont-care-epx2-knowsutra-psychedelic-muse-cabaret,KNOWsutra,"BURLESQUE,JAZZ","BURLESQUE,CABARET,JAZZ,PSYCHEDELIC",2,2,373,3,6:52,https://i1.sndcdn.com/artworks-2pO2JGvoTeCfSURr-2A3VeA-t500x500.png,L-262,,,,201,G-201
Tune in the Tender ☲ #GROWsutra EPx9,https://soundcloud.com/bananasutra/sets/tune-in-the-tender-growsutra-epx9,GROWsutra,"DUB,INDIE,LOFI","DUB,INDIE,LOFI",9,9,2843,31,36:05,https://i1.sndcdn.com/artworks-ayo6PDrn2o8EClWe-wyHddg-t500x500.png,L-273,,"BLUESsutra,DUBsutra,GLOWsutra : RAINBOWS (in my clouds),GLOWsutra where gratitude feeds,INDIEsutra,JAZZsutra","[06] Tune in the Tender • Jazzy DUBsutra,[02] Tune in the Tender • LOFI JAZZsutra,[07] Tune in the Tender • Cello INDIEsutra,[01] Tune in the Tender • LOFI BLUESsutra",202,G-202
Two Things · Darling • EPx11 • KNOWsutra (Bertrand) Conscious Gipsy LoFi Blues INDIE,https://soundcloud.com/bananasutra/sets/two-things-darling-epx11-knowsutra-bertrand-conscious-gipsy-lofi-blues-indie,KNOWsutra,"BANJO,BLUES,DUB,INDIE,LOFI","BANJO,BLUES,DUB,FLAMENCO,GIPSY,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",11,11,7975,72,43:01,https://i1.sndcdn.com/artworks-arUtRqgFTtrbCyLv-f6mbwA-t500x500.png,L-274,2026-01-01 22:37,"BLUESsutra,DUBsutra,INDIEsutra,KNOWsutra : BERTRAND (mon chéri),KNOWsutra where questions matter","""[11] Two Things, Darling • KNOWsutra Bertrand (Knows) Psychedelic Destiny Banjo BLUES"",""[08] Two Things, Darling • KNOWsutra Bertrand (Knows) Existential Poetry Mama DUB"",""[07] Two Things, Darling • KNOWsutra Bertrand (Knows) La Poesita Gipsy Flamenco Dub INDIE"",""[05] Two Things, Darling • KNOWsutra Bertrand (Knows) La Poesita Gipsy Flamenco Dub INDIE"",""[09] Two Things, Darling • KNOWsutra Bertrand (Knows) Psychedelic Destiny Banjo BLUES""",203,G-203
Untamed EP X3,https://soundcloud.com/bananasutra/sets/untamed-ep-x3,GROWsutra,INDIE,INDIE,3,3,521,2,7:37,https://i1.sndcdn.com/artworks-h4WvLIv6GtEpPvLT-kyZycQ-t500x500.png,L-267,2024-12-14 20:25,,,204,G-204
Up a San Francisco Hill • Bananasutra Heart Beats,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-bananasutra-heart-beats,GLOWsutra,DUB,DUB,4,8,779,3,12:52,https://i1.sndcdn.com/artworks-GDiJpggFg27JRXo9-ZnhHqQ-t500x500.jpg,L-268,2025-01-26 23:36,,,205,G-205
Up a San Francisco Hill EP(x4) VOL.2,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-epx4-vol2,GLOWsutra,DUB,DUB,4,4,752,9,13:31,https://i1.sndcdn.com/artworks-pNf3bEZAmay75ojX-AjKkkg-t500x500.png,L-268,2025-01-29 19:15,,,206,G-206
Waldo's Fascist Tango EPx3 VOL. 1 • Burlesque JAZZ,https://soundcloud.com/bananasutra/sets/waldos-fascist-tango-epx3-vol-1-blowsutra-burlesque,BLOWsutra,"BURLESQUE,JAZZ","BURLESQUE,JAZZ",3,3,682,7,10:30,https://i1.sndcdn.com/artworks-c3L1ZrA7GdTEUNpD-srMlmg-t500x500.png,L-280,,"BURLESQUEsutra,QUACKsutra where we sing FU,Questions for the (kind) POPE in the Sky",[2] Waldo's Fascist Tango - HATjazz BURLESQUE,207,G-207
We Live Not By Lies ⚬ EPx12 ⚬ GROWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/we-live-not-by-lies-epx12-growsutra-revolution-ring,GROWsutra,"BURLESQUE,DUB,INDIE,LOFI,ROCK","BURLESQUE,DUB,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",12,12,10982,108,34:57,https://i1.sndcdn.com/artworks-aUUxzKo6oEXsOIfq-vtqUJA-t500x500.png,L-282,,"BLOWsutra : REVOLT (now),BURLESQUEsutra,DUBsutra,GROWsutra where we be brave,INDIEsutra,KNOWsutra : (naked) TRUTH,LOFIsutra,ROCKsutra","[10] We Live Not By Lies - GROWsutra Post-Punk Rock Bar Girl BURLESQUE,[02] We Live Not By Lies - GROWsutra Pyschedelic Cello Dream Dub INDIE,[03] We Live Not By Lies - GROWsutra Psychedelic Piano Cello INDIE,[07] We Live Not By Lies - GROWsutra Tzigane Arabesk Fusion Indie LOFI,[01] We Live Not By Lies - GROWsutra Gipsy Poetry DUB,[04] We Live Not By Lies - GROWsutra Psychedelic Piano Cello INDIE,[11] We Live Not By Lies - GROWsutra IBYN Post-Punk BURLESQUE ROCK",208,G-208
We Remember What (We Remember What) We Feel☉EPx5 INDIE GROWsutra,https://soundcloud.com/bananasutra/sets/we-remember-what-we-remember-what-we-feelepx5-indie-growsutra,GROWsutra,INDIE,INDIE,5,5,1200,34,15:54,https://i1.sndcdn.com/artworks-InO7MMy9vHYpBdDo-YcZoDQ-t500x500.png,L-283,2025-06-02 23:28,"GROWsutra : DARE (to care),GROWsutra where we be brave,INDIEsutra","we remember what we remember when we feel 3,we remember what we remember when we feel 2,we remember what we remember when we feel 4,we remember what we remember when we feel 1,we remember what we remember when we feel 5",209,G-209
"We're Tiny Specks, Right?",https://soundcloud.com/bananasutra/sets/were-tiny-specks-right-bowsutra-epx11,BOWsutra,"LOFI,DUB,INDIE","LOFI,DUB,INDIE,PSYCHEDELIC,GIPSY",11,11,,,25:36,https://i1.sndcdn.com/artworks-iSBnDzZ6pNZ2thIT-zteX6Q-t1080x1080.jpg,,2026-04-12 20:04,"BOWsutra the last of 7 sutras · it's divine <3,DUBsutra,LOFIsutra,INDIEsutra",,210,G-210
Wet (Prickly) Peaches vol.2,https://soundcloud.com/bananasutra/sets/wet-prickly-peaches-vol2,FLOWsutra,BLUES,BLUES,9,9,2069,33,27:28,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t500x500.jpg,L-285,2025-02-08 23:13,"BANJOsutra,BLUESsutra,FLOWsutra : WET (my friend),SHOWsutra where bananas play",Wet Peaches • Blues BANJOsutra,211,G-211
What It's About - Blues Dub Murica Mantra EPx7,https://soundcloud.com/bananasutra/sets/what-its-about-blues-dub-murica-mantra-epx7,BLOWsutra,"BLUES,DUB,MANTRA","BLUES,DUB,MANTRA",7,7,1495,21,24:28,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t500x500.jpg,L-114,,"BLUESsutra,QUACKsutra where we sing FU",[02] What It's About - BLUESsutra,212,G-212
What It's About • Vol. 02 EPx6 • BLOWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/what-its-about-vol-02-epx6-blowsutra-revolution-ring,BLOWsutra,"BANJO,BLUES,BURLESQUE,JAZZ","BANJO,BLUES,BURLESQUE,JAZZ,PSYCHEDELIC,TRIP HOP",6,6,4860,73,25:11,https://i1.sndcdn.com/artworks-f5X1h7BNCNHQw6au-Qj1DyQ-t500x500.png,L-288,2025-11-20 22:24,,"[03] What It's About • Vol. 02 • BLOWsutra Revolution Ring Piano Jazz BURLESQUE,[04] What It's About • Vol. 02 • BLOWsutra Revolution Ring Psychedelic Piano Trip Hop Blues JAZZ,[01] What It's About • Vol. 02 • BLOWsutra Revolution Ring Piano Jazz BURLESQUE,[05] What It's About • Vol. 02 • BLOWsutra Revolution Ring Psychedelic BANJO Trip Hop Blues JAZZ",213,G-213
What the Mirror Said (Reste Lucide) - GLOWsutra JAZZ,https://soundcloud.com/bananasutra/sets/what-the-mirror-said-reste-lucide-glowsutra-jazz,GLOWsutra,"BURLESQUE,INDIE,JAZZ","BURLESQUE,INDIE,JAZZ",5,5,758,7,18:38,https://i1.sndcdn.com/artworks-VQkWPBpI3EhvPQjd-JaXiYg-t500x500.png,L-281,,,,214,G-214
What's F-A-S-C-I-S-T? EPx8 VOL. 1 ☆ BLOWsutra JAZZ FOLK Fusion,https://soundcloud.com/bananasutra/sets/whats-f-a-s-c-i-s-t-epx9-vol-1-blowsutra-jazz-folk-fusion,BLOWsutra,"BURLESQUE,FOLK,JAZZ,LOFI","BURLESQUE,COUNTRY,FOLK,JAZZ,LOFI",8,8,1549,11,25:17,https://i1.sndcdn.com/artworks-ovG5pHzgSSHWXS4C-9duL4w-t500x500.png,L-292,,,,215,G-215
When Did Seduction Become so Untrue? EPx16 Vol. 02 ䷶ KNOWsutra Flamenco Techno,https://soundcloud.com/bananasutra/sets/when-did-seduction-become-so-untrue-how-do-kids-learn-now-epx16-vol-02-knowsutra-flamenco-techno,KNOWsutra,"INDIE,WORLD","FADO,FLAMENCO,GIPSY",16,16,3352,21,1:12:03,https://i1.sndcdn.com/artworks-vJJyHyvScNYFs8IL-ASDhig-t500x500.png,L-293,,,[11] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD 11,216,G-216
When We Duende · Encore ★ Arabesk Fado Soul EPx2 VOL.2,https://soundcloud.com/bananasutra/sets/when-we-duende-encore-arabesk-fado-soul-epx2-vol2,FLOWsutra,INDIE,"FADO,SOUL",2,2,446,4,7:52,https://i1.sndcdn.com/artworks-2HTk9xJWFp1O434r-CXIyuA-t500x500.png,L-295,2025-06-16 11:25,,,217,G-217
When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,SHOWsutra,"BURLESQUE,DUB,JAZZ","BURLESQUE,DUB,JAZZ",9,9,2352,20,29:29,https://i1.sndcdn.com/artworks-9BOw1039glUsyHSi-RcOVWw-t500x500.png,L-294,,"DUBsutra,FLOWsutra : WET (my friend),JAZZsutra","When We Duende 3 - FLOWsutra DUB,When We Duende 4 - SHOWsutra JAZZ DUB",218,G-218
Where Hope Expires ℧ EPx8 VOL.02,https://soundcloud.com/bananasutra/sets/where-hope-expires-epx8-vol02,BLOWsutra,"DUB,FOLK,INDIE,JAZZ","DUB,FOLK,INDIE,JAZZ",8,8,1752,21,26:33,https://i1.sndcdn.com/artworks-RDHQvbzOVwhs5g5O-y1W0yw-t500x500.png,L-296,,"BLOWsutra,BLOWsutra : EGO (gone loco),FOLKsutra,INDIEsutra","Where Hope Expires - Queen of Authentic FOLK,Where Hope Expires - dem sed Dub INDIE FOLK,Where Hope Expires - Piano CAT JAZZ",219,G-219
Where We Begin (Preakly Peaches) EPx4,https://soundcloud.com/bananasutra/sets/where-we-begin-preakly-peaches-epx4,FLOWsutra,"BURLESQUE,DUB","BURLESQUE,DUB",4,4,774,9,10:39,https://i1.sndcdn.com/artworks-jm4lztgC6B1n1CHp-ql6gNg-t500x500.jpg,L-297,2024-12-23 12:00,"BURLESQUEsutra,FLOWsutra where time is space",Where We Begin (one) : BURLESQUEsutra,220,G-220
Who Knows Where How Happiness Truly Grows ☰ GROWsutra EPx29,https://soundcloud.com/bananasutra/sets/who-knows-where-how-happiness-truly-grows-growsutra-epx29,GROWsutra,"BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA",29,29,5449,45,1:48:44,https://i1.sndcdn.com/artworks-Ooj55UF0JzVS0KFh-9aN0SA-t500x500.png,L-300,,FOLKsutra,[18] Who Knows Where How Happiness Truly Grows • DUENDE FOLK,221,G-221
Who Needs a Big D? EP x8 VOL. 1 - JAZZ 'n DUB,https://soundcloud.com/bananasutra/sets/who-needs-a-big-d-ep-x8-vol-1-jazz-n-dub,SHOWsutra,"BURLESQUE,DUB,FOLK,JAZZ,LOFI","BURLESQUE,DUB,FOLK,JAZZ,LOFI",8,8,1836,16,25:49,https://i1.sndcdn.com/artworks-jhyk7fARubhfUtQC-VqNUCQ-t500x500.png,L-301,,"BURLESQUEsutra,SHOWsutra : B.J. (is for Banana Jesters),SHOWsutra where bananas play",[1] Who Needs a Big D? OG BURLESQUE,222,G-222
Who's Your Vladdy? EPx2 VOL.02 ☿ BLOWsutra World Peace LOFI + ROCK,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx2-vol02-blowsutra-world-peace-lofi-rock,BLOWsutra,"BURLESQUE,LOFI,ROCK","BURLESQUE,GIPSY,LOFI,PSYCHEDELIC,PUNK,ROCK",2,2,672,9,8:37,https://i1.sndcdn.com/artworks-301rwrEjz0M0tuZV-1dVJMg-t500x500.png,L-302,2025-09-20 18:14,"BLOWsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU,ROCKsutra,WORLDsutra : Russian(ish)",Who's Your Vladdy BLOWsutra Psychedelic Burlesque Punk ROCK,223,G-223
Who's Your Vladdy? EPx10 ☿ BLOWsutra World Peace Fusion Indie,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx10-blowsutra-world-peace-fusion-indie,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,DUB,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK,SOUL",10,10,2401,25,43:06,https://i1.sndcdn.com/artworks-HdcKeFj5zjo8xoo9-37TalQ-t500x500.png,L-302,,"BLOWsutra,DUBsutra,LOFIsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU,WORLDsutra : Russian(ish)","[08] Who's Your Vladdy • BLOWsutra Psychedelic Poetry Folk DUB,[07] Who's Your Vladdy • BLOWsutra Psychedelic Poetry Folk DUB,[04] Who's Your Vladdy • BLOWsutra Psychedelic World Soul FUSION",224,G-224
Why Trust an Old · Mean Religion? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/why-trust-an-old-mean-religion-epx9-vol-01,GROWsutra,"BANJO,BLUES,DUB,FOLK,INDIE,LOFI","BANJO,BLUES,DUB,FOLK,INDIE,LOFI,SOUL",9,9,1764,13,29:51,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t500x500.png,L-303,,"GROWsutra where we be brave,INDIEsutra,Questions for the (kind) POPE in the Sky","""[08] Why Trust an Old, Mean Religion AD2 Soul INDIE""",225,G-225
Why We Can't Be Brave? ☷ GROWsutra (Censored) Cello EPx8,https://soundcloud.com/bananasutra/sets/why-we-cant-be-brave-growsutra-censored-cello-epx8,GROWsutra,"BURLESQUE,DUB,INDIE,LOFI","BURLESQUE,DUB,FLAMENCO,HIP HOP,INDIE,LOFI,PSYCHEDELIC",8,8,6031,58,28:47,https://i1.sndcdn.com/artworks-rB89JSlaccuJ12aJ-01Yopg-t500x500.png,L-304,2025-12-02 22:33,"BLOWsutra : CENSOR(ed),GROWsutra where we be brave,INDIEsutra,LOFIsutra","[04] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Flamenco Dub Cello Fusion INDIE,[07] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI,[08] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI,[02] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Cello Drama Duende Dream INDIE",226,G-226
Why You Lie (to the People's Face) EP x7 ☠ QUACKsutra,https://soundcloud.com/bananasutra/sets/why-you-lie-to-the-peoples-face-quacksutra,BLOWsutra,"BURLESQUE,FOLK,INDIE","BURLESQUE,FOLK,HIP HOP,INDIE,RAGGA",7,7,1472,15,21:42,https://i1.sndcdn.com/artworks-OY8Egh3zRPXQxH74-PbCZmw-t500x500.png,L-296,,,,227,G-227
WIN-WIN DUB EPx3 ⚭ French-English GROWsutra Fusion Soul,https://soundcloud.com/bananasutra/sets/win-win-dub-epx3-french-english-growsutra-fusion-soul,GROWsutra,DUB,"DUB,HIP HOP,RAGGA,SOUL",3,3,770,9,8:12,https://i1.sndcdn.com/artworks-oBETDaFyMMJRa4Qg-sDo0ng-t500x500.png,L-307,,"DUBsutra,FRENCHsutra oui oui · sacrebleu,GROWsutra where we be brave,OUI OUI : Pardon (my French),SHOWsutra: (shades of) FOOLS",[01] Win Win Dub ⚭ French GROWsutra Soulful Hip Hop Ragga DUB,228,G-228
Woke 'em Whacks EPx4 : BLUES & DUBsutra (Music Therapy),https://soundcloud.com/bananasutra/sets/woke-em-whacks-epx4-blues-dubsutra-music-therapy,BLOWsutra,BLUES,BLUES,4,4,1096,19,12:56,https://i1.sndcdn.com/artworks-w61imgKjvg3ASHMz-HXgbbA-t500x500.jpg,L-309,,"BLOWsutra,BLUESsutra,DUBsutra,FOLKsutra,INDIEsutra,JAZZsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU","Woke-N-Whack-A-Musk ☆ BLUESsutra (1),Woke-N-Whack-A-Musk ☆ BLUESsutra (2),Woke-N-Whack-A-Musk ☆ DUBsutra (2)",229,G-229
Zero Sum (Zero Sean) • GROWsutra (Dare to Care) EPx22,https://soundcloud.com/bananasutra/sets/zero-sum-growsutra-epx22,GROWsutra,"BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BURLESQUE,CABARET,DUB,FADO,FLAMENCO,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,RAGGA",23,23,21887,231,1:17:31,https://i1.sndcdn.com/artworks-EIMomqQ3VHc9dl93-DvcAsA-t500x500.png,L-312,2026-02-26 22:16,"BURLESQUEsutra,DUBsutra,GROWsutra where we be brave,INDIEsutra,LOFIsutra","[08] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,[13] Zero Sum • GROWsutra Psychedelick Gipsy Flamenco Techno Fusion INDIE,[10] Zero Sum • GROWsutra Psychedelick Gipsy Flamenco  Ragga Circus DUB,[14] Zero Sum • GROWsutra Psychedelick Gipsy Flamenco Techno Fusion INDIE,[12] Zero Sum • GROWsutra Psychedelick Gipsy Indie Ragga Flamenco DUB,[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,[03] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,[01] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,[20] Zero Sum • GROWsutra Psychedelick Post-Punk Cello Dub Cabaret BURLESQUE,""[07] Hello, Oh No • GROWsutra Psychedelic Gipsy Fusion LOFI""",230,G-230
