ep_title,ep_url,sutra,ep_in_app,ep_featured,ep_description,ep_songbook_title,ep_volume,ep_rating,genres,genres_full,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,created_at,playlist_names_clean
Curious Like A Kiss • FLOWsutra Cheeky Duende EPx11,https://soundcloud.com/bananasutra/sets/curious-like-a-kiss-flowsutra-epx11,FLOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,LOFI","BURLESQUE,DUB,FLAMENCO,GIPSY,INDIE,LOFI",11,8281,63,0:34:05,https://i1.sndcdn.com/artworks-zbyI4lbDpbvjrsBi-cszDDA-t500x500.png,https://i1.sndcdn.com/artworks-zbyI4lbDpbvjrsBi-cszDDA-t1080x1080.png,Curious Like A Kiss,L-54,2026-03-11 18:25,"BURLESQUEsutra,FLOWsutra where time is space,INDIEsutra,INDIEsutra (Best Of),LOFIsutra,LOFIsutra (Best Of)"
Trump Derangement Syndrome ™ EPx7,https://soundcloud.com/bananasutra/sets/trump-derangement-syndrome-epx7,QUACKsutra,checked,,,,1,,"BANJO,BURLESQUE,DUB,JAZZ,MANTRA","BANJO,BURLESQUE,DUB,JAZZ,MANTRA",7,1394,16,0:22:00,https://i1.sndcdn.com/artworks-Ys4zGlSmXhrD1HsT-Kvzuxg-t500x500.png,https://i1.sndcdn.com/artworks-Ys4zGlSmXhrD1HsT-Kvzuxg-t1080x1080.png,Trump Derangement Syndrome ™,L-269,2025-06-18 17:12,"BANJOsutra,BLUESsutra,INDIEsutra,MANTRAsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU"
Prickly Peaches DUBsutra EPx3,https://soundcloud.com/bananasutra/sets/prickly-peaches-dubsutra-epx3,FLOWsutra,checked,,,,1,,DUB,DUB,3,645,8,0:10:53,https://i1.sndcdn.com/artworks-RAzwB4AnKcyRKbyO-wrGX6g-t500x500.jpg,https://i1.sndcdn.com/artworks-RAzwB4AnKcyRKbyO-wrGX6g-t1080x1080.jpg,Wet (Prickly) Peaches vol.2,L-285,2024-12-24 21:59,"DUBsutra,FLOWsutra : WET (my friend),FLOWsutra where time is space"
Hey · You ✖ EPx8 ✖ BLOWsutra Indie Punk ROCK,https://soundcloud.com/bananasutra/sets/hey-you-blowsutra-jazz-punk-rock,BLOWsutra,checked,,,,1,,"BURLESQUE,INDIE,ROCK","BURLESQUE,INDIE,PUNK,ROCK",7,1469,8,0:13:47,https://i1.sndcdn.com/artworks-8zXPkONAqcbxOwwP-p3Wifg-t500x500.png,https://i1.sndcdn.com/artworks-8zXPkONAqcbxOwwP-p3Wifg-t1080x1080.png,"Hey, You (Creepers)",L-98,2025-08-01 08:24,"BLOWsutra,BLOWsutra : EGO (gone loco),BURLESQUEsutra,INDIEsutra,ROCKsutra"
Darling EP,https://soundcloud.com/bananasutra/sets/arthur-darling,BOWsutra,checked,,,,1,,INDIE,INDIE,4,1555,22,0:13:47,https://i1.sndcdn.com/artworks-sm0RyWK8U9ogWbAR-vvmBLg-t500x500.png,https://i1.sndcdn.com/artworks-sm0RyWK8U9ogWbAR-vvmBLg-t1080x1080.png,Darling,L-57,2024-11-20 21:30,"BOWsutra : DEATH (is nothing),BOWsutra the last of 7 sutras · it's divine <3,INDIEsutra,JAZZsutra,MANTRAsutra"
Queer Almighty (Holy Questions Matter) - EPx16 VOL. 02,https://soundcloud.com/bananasutra/sets/queer-almighty-holy-questions-matter-epx16-vol-02,GROWsutra,checked,,,,2,,"BANJO,BLUES,FOLK,MANTRA","BANJO,BLUES,CABARET,COUNTRY,FOLK,MANTRA",16,9331,66,0:51:38,https://i1.sndcdn.com/artworks-AW1E67BzmypJfRI1-6hZzEg-t500x500.png,https://i1.sndcdn.com/artworks-AW1E67BzmypJfRI1-6hZzEg-t1080x1080.png,Queer Almighty,L-198,2025-04-27 06:04,"BANJOsutra,BLUESsutra,BURLESQUEsutra,DUBsutra,DUBsutra (Best Of),FOLKsutra (Best Of),GROWsutra : GOD (etc),KNOWsutra where questions matter,MANTRAsutra,Questions for the (kind) POPE in the Sky"
Male Fantasies • CheekySUTRA EPx6 VOL. 02,https://soundcloud.com/bananasutra/sets/male-fantasies-cheekysutra-epx6-vol-02,BLOWsutra,checked,,,,2,,INDIE,INDIE,6,999,6,0:20:32,https://i1.sndcdn.com/artworks-VQwphayyp6Az5g1b-6E63wg-t500x500.png,https://i1.sndcdn.com/artworks-VQwphayyp6Az5g1b-6E63wg-t1080x1080.png,Males Fantasies (vol2),L-155,2025-04-20 01:19,"BANJOsutra,BURLESQUEsutra,INDIEsutra,JAZZsutra,LOFIsutra"
It's War · My Friend ☳ QUACKsutra EPx15,https://soundcloud.com/bananasutra/sets/its-war-my-friend-quacksutra-epx15,QUACKsutra,checked,,,,1,,"BLUES,DUB,FOLK,INDIE,LOFI,ROCK","BLUES,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",15,3156,40,0:50:17,https://i1.sndcdn.com/artworks-yjDwmBzrh9rcYKwR-u7wlPw-t500x500.png,https://i1.sndcdn.com/artworks-yjDwmBzrh9rcYKwR-u7wlPw-t1080x1080.png,"It's War, My Friend",L-117,2025-09-10 02:01,"BLUESsutra,DUBsutra,INDIEsutra,QUACKsutra : DUCK (shady),QUACKsutra : FOTUS Circus,QUACKsutra where we sing FU,ROCKsutra"
Foolish EPx5,https://soundcloud.com/bananasutra/sets/foolish-epx5,KNOWsutra,checked,,,,1,,"INDIE,FOLK","INDIE,FOLK",5,1323,26,0:17:26,https://i1.sndcdn.com/artworks-ce9hM1VBBXA95Gge-sqzp2g-t500x500.png,https://i1.sndcdn.com/artworks-ce9hM1VBBXA95Gge-sqzp2g-t1080x1080.png,Foolish,L-79,2024-12-18 04:19,"BURLESQUEsutra,DUBsutra,FLOWsutra : WET (my friend),FLOWsutra where time is space,FOLKsutra,INDIEsutra,JAZZsutra"
WIN-WIN DUB EPx3 ⚭ French-English GROWsutra Fusion Soul,https://soundcloud.com/bananasutra/sets/win-win-dub-epx3-french-english-growsutra-fusion-soul,GROWsutra,checked,,,,1,,DUB,"DUB,HIP HOP,RAGGA,SOUL",3,774,9,0:08:12,https://i1.sndcdn.com/artworks-oBETDaFyMMJRa4Qg-sDo0ng-t500x500.png,https://i1.sndcdn.com/artworks-oBETDaFyMMJRa4Qg-sDo0ng-t1080x1080.png,WIN-WIN (dub),L-307,2025-10-07 09:27,"DUBsutra,FRENCHsutra oui oui · sacrebleu,GROWsutra where we be brave,OUI OUI : Pardon (my French),SHOWsutra: (shades of) FOOLS"
What It's About • Vol. 02 EPx6 • BLOWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/what-its-about-vol-02-epx6-blowsutra-revolution-ring,KNOWsutra,checked,,,,2,,"BANJO,BLUES,BURLESQUE,JAZZ","BANJO,BLUES,BURLESQUE,JAZZ,PSYCHEDELIC,TRIP HOP",6,4892,73,0:25:11,https://i1.sndcdn.com/artworks-f5X1h7BNCNHQw6au-Qj1DyQ-t500x500.png,https://i1.sndcdn.com/artworks-f5X1h7BNCNHQw6au-Qj1DyQ-t1080x1080.png,What It's About,L-288,2025-11-20 22:24,BLOWsutra
They Muddy the Waters (aka Nietzsche's Gift) EPx5 VOL. 04,https://soundcloud.com/bananasutra/sets/they-muddy-the-waters-aka-nietzsches-gift-epx5-vol-04,BLOWsutra,checked,,,,3,,"BANJO,BURLESQUE,FOLK,INDIE,LOFI","BANJO,BURLESQUE,FOLK,INDIE,LOFI",5,1084,6,0:16:27,https://i1.sndcdn.com/artworks-8WQovcQ1YWF6xgZ0-sPC0bQ-t500x500.png,https://i1.sndcdn.com/artworks-8WQovcQ1YWF6xgZ0-sPC0bQ-t1080x1080.png,Nietzsche's Gift (Muddy Waters),L-165,2025-04-14 06:55,"BANJOsutra,BLOWsutra,BLOWsutra : EGO (gone loco),BURLESQUEsutra,INDIEsutra,LOFIsutra,MANTRAsutra"
If We Had But(t) The Truth • Vol. 2 EPx22 • BLOWsutra (Censored) Epstein Etcetera Soundtrack,https://soundcloud.com/bananasutra/sets/if-we-had-butt-the-truth-vol-2-epx22-blowsutra-censored-epstein-etcetera-soundtrack,BLOWsutra,checked,,,,2,,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,CABARET,DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,ROCK,TRIP HOP",22,13687,100,1:18:17,https://i1.sndcdn.com/artworks-1InxeLQ1c3LnQwmz-u75GhQ-t500x500.png,https://i1.sndcdn.com/artworks-1InxeLQ1c3LnQwmz-u75GhQ-t1080x1080.png,If We Had But(t) The Truth,L-114,2026-01-25 23:52,"BLOWsutra,BLOWsutra : CENSOR(ed),BLUESsutra,BURLESQUEsutra,BURLESQUEsutra (Best Of),DUBsutra,DUBsutra (Best Of),FOLKsutra,INDIEsutra,LOFIsutra,QUACKsutra where we sing FU"
Poetry Matters ☲ EPx3 Vol.05 ☲ DUBsutra,https://soundcloud.com/bananasutra/sets/poetry-matters-epx3-vol05-dubsutra,GLOWsutra,checked,,,,1,,DUB,DUB,3,2256,22,0:12:21,https://i1.sndcdn.com/artworks-abyBryFxsG9vVsON-VYqfCQ-t500x500.png,https://i1.sndcdn.com/artworks-abyBryFxsG9vVsON-VYqfCQ-t1080x1080.png,Poetry Matters,L-189,2025-05-29 03:53,"DUBsutra,GLOWsutra : POET(ry),GLOWsutra where gratitude feeds"
Double Standards EPx4 VOL. 2 ★ BLOWsutra LOFI,https://soundcloud.com/bananasutra/sets/double-standards-ep-4-vol-2,GROWsutra,checked,,,,2,,"FOLK,LOFI","FOLK,LOFI",4,757,4,0:12:16,https://i1.sndcdn.com/artworks-CzCzt9mTlZWzjTqp-8FLR4g-t500x500.png,https://i1.sndcdn.com/artworks-CzCzt9mTlZWzjTqp-8FLR4g-t1080x1080.png,Double Standards,L-64,2025-04-02 05:42,"FOLKsutra,GROWsutra : DARE (to care),GROWsutra where we be brave,JAZZsutra,MANTRAsutra"
Carnival FOTUS (ctd) EP X3,https://soundcloud.com/bananasutra/sets/carnival-fotus-ctd-ep-x3,QUACKsutra,checked,,,,1,,BURLESQUE,BURLESQUE,3,553,6,0:09:27,https://i1.sndcdn.com/artworks-MzAkEow42yD4mCMA-FITGfQ-t500x500.png,https://i1.sndcdn.com/artworks-MzAkEow42yD4mCMA-FITGfQ-t1080x1080.png,Carnival FOTUS (ctd),L-41,2024-12-19 03:54,"BURLESQUEsutra,QUACKsutra : FOTUS Circus,QUACKsutra where we sing FU,SHOWsutra where bananas play"
Blessed Are the Cracked EP X3,https://soundcloud.com/bananasutra/sets/blessed-are-the-cracked-ep-x3,GLOWsutra,checked,,,,1,,JAZZ,JAZZ,3,600,4,0:09:45,https://i1.sndcdn.com/artworks-d9e5zeXofS20S4AQ-Lb1s5g-t500x500.png,https://i1.sndcdn.com/artworks-d9e5zeXofS20S4AQ-Lb1s5g-t1080x1080.png,Berries & Beaches,L-30,2024-12-11 23:08,"BURLESQUEsutra,GLOWsutra : RAINBOWS (in my clouds),GLOWsutra where gratitude feeds,JAZZsutra"
We Remember What (We Remember What) We Feel☉EPx5 INDIE GROWsutra,https://soundcloud.com/bananasutra/sets/we-remember-what-we-remember-what-we-feelepx5-indie-growsutra,GROWsutra,checked,,,,1,,INDIE,INDIE,5,1202,34,0:15:54,https://i1.sndcdn.com/artworks-InO7MMy9vHYpBdDo-YcZoDQ-t500x500.png,https://i1.sndcdn.com/artworks-InO7MMy9vHYpBdDo-YcZoDQ-t1080x1080.png,We Remember What (We Remember What) We Feel☉,L-283,2025-06-02 23:28,"GROWsutra : DARE (to care),GROWsutra where we be brave,INDIEsutra"
A Man's A Man for A' That - VOL. 01 - Revolution Forever,https://soundcloud.com/bananasutra/sets/a-mans-a-man-for-a-that-vol-01,BLOWsutra,checked,,,,1,,"FOLK,INDIE","FOLK,INDIE",3,575,6,0:10:33,https://i1.sndcdn.com/artworks-YUOwZVtRKHQ7qgnV-7WlPYA-t500x500.jpg,https://i1.sndcdn.com/artworks-YUOwZVtRKHQ7qgnV-7WlPYA-t1080x1080.jpg,A Man's a Man and A' That,L-5,2025-04-25 01:57,"BANJOsutra,BLOWsutra : REVOLT (now),KNOWsutra where questions matter,MANTRAsutra"
Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,BLOWsutra,checked,,,,1,,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,DUB,FADO,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,RAGGA,ROCK",14,4306,47,0:52:56,https://i1.sndcdn.com/artworks-CwrH2fJ04mrnXKyD-lpasyg-t500x500.png,https://i1.sndcdn.com/artworks-CwrH2fJ04mrnXKyD-lpasyg-t1080x1080.png,Men-Oh-Pause,L-159,2025-09-16 11:10,"BLOWsutra : CENSOR(ed),BLUESsutra,BURLESQUEsutra,DUBsutra,FOLKsutra,GROWsutra where we be brave,INDIEsutra,KNOWsutra : but(t) WHY,KNOWsutra where questions matter,LOFIsutra,ROCKsutra"
F-BOMB ⚝ SHOWsutra DUB EPx7,https://soundcloud.com/bananasutra/sets/f-bomb-showsutra-dub-epx7,SHOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE","BURLESQUE,DUB,GIPSY,INDIE",7,1185,5,0:21:56,https://i1.sndcdn.com/artworks-MaDI6oRlKnS475ml-wUwvOA-t500x500.png,https://i1.sndcdn.com/artworks-MaDI6oRlKnS475ml-wUwvOA-t1080x1080.png,F-BOMB DUB,L-75,2025-07-02 21:47,DUBsutra
All the -Isms | BLOWsutra EPx7,https://soundcloud.com/bananasutra/sets/all-the-isms-blowsutra-epx7,BLOWsutra,checked,,,,1,,"BANJO,BURLESQUE,FOLK,JAZZ","BANJO,BURLESQUE,FOLK,JAZZ",7,1629,14,0:22:51,https://i1.sndcdn.com/artworks-qrxklwZQpzKpzPUh-kUGDvA-t500x500.png,https://i1.sndcdn.com/artworks-qrxklwZQpzKpzPUh-kUGDvA-t1080x1080.png,All the -Isms,L-16,2025-08-26 02:05,"BANJOsutra,BLOWsutra,BLOWsutra : EGO (gone loco),BURLESQUEsutra,DUBsutra,FOLKsutra,JAZZsutra,KNOWsutra where questions matter,LOFIsutra"
Seminal Bollocks EP,https://soundcloud.com/bananasutra/sets/seminal-bollocks-ep,GROWsutra,checked,,,,1,,ROCK,ROCK,2,578,10,0:05:05,https://i1.sndcdn.com/artworks-Ik066z1d2sgR1wBb-CC1jVQ-t500x500.jpg,https://i1.sndcdn.com/artworks-Ik066z1d2sgR1wBb-CC1jVQ-t1080x1080.jpg,Seminal Bollocks,L-214,2024-12-21 05:40,"DUBsutra,GROWsutra : GOD (etc),INDIEsutra,KNOWsutra where questions matter,Questions for the (kind) POPE in the Sky,ROCKsutra,SINGLEsutra Exclusive SoundCloud (woo)"
FOTUS CIRCUS ★ VOL.3 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol3-epx9-burlesquesutra,QUACKsutra,checked,,,,3,,"BANJO,BURLESQUE,DUB,FOLK,MANTRA","BANJO,BURLESQUE,DUB,FOLK,MANTRA,RAGGA",9,2417,16,0:28:23,https://i1.sndcdn.com/artworks-TISJ7mgoFUnIyF3o-Nc2YDg-t500x500.png,https://i1.sndcdn.com/artworks-TISJ7mgoFUnIyF3o-Nc2YDg-t1080x1080.png,FOTUS Circus: Ginsberg Hollow (Horror) Show,L-82,2025-05-21 02:07,"BANJOsutra,FOTUS CIRCUS Playlist An American Freaks Show,MANTRAsutra,QUACKsutra : FOTUS Circus"
What It's About - Blues Dub Murica Mantra EPx7,https://soundcloud.com/bananasutra/sets/what-its-about-blues-dub-murica-mantra-epx7,KNOWsutra,checked,,,,1,,"BLUES,DUB,MANTRA","BLUES,DUB,MANTRA",7,1498,21,0:24:28,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t500x500.jpg,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t1080x1080.jpg,What It's About,L-288,2025-06-04 01:10,"BLOWsutra,BLUESsutra,GROWsutra : DARE (to care),INDIEsutra,MANTRAsutra,QUACKsutra where we sing FU"
Truth Don't Care ✗ EPx2 ✗ KNOWsutra Psychedelic Muse Cabaret,https://soundcloud.com/bananasutra/sets/truth-dont-care-epx2-knowsutra-psychedelic-muse-cabaret,KNOWsutra,checked,,,,1,,"BURLESQUE,JAZZ","BURLESQUE,CABARET,JAZZ,PSYCHEDELIC",2,376,3,0:06:52,https://i1.sndcdn.com/artworks-2pO2JGvoTeCfSURr-2A3VeA-t500x500.png,https://i1.sndcdn.com/artworks-2pO2JGvoTeCfSURr-2A3VeA-t1080x1080.png,Truth Don't Care,L-271,2025-08-24 02:48,"BURLESQUEsutra,JAZZsutra,KNOWsutra : (naked) TRUTH,KNOWsutra where questions matter"
New Normalcy (Planet Earth to Higher Grounds) EP x7,https://soundcloud.com/bananasutra/sets/new-normalcy-planet-earth-to-higher-grounds-ep-x7,KNOWsutra,checked,,,,1,,FOLK,FOLK,7,1859,19,0:25:21,https://i1.sndcdn.com/artworks-ud5KKsf2ftHwkxwZ-emOxEw-t500x500.jpg,https://i1.sndcdn.com/artworks-ud5KKsf2ftHwkxwZ-emOxEw-t1080x1080.jpg,New Normalcy (Planet Earth to Higher Grounds),L-164,2024-12-20 02:30,"BANJOsutra,BLOWsutra : APES (gone wrong),BURLESQUEsutra,DUBsutra,FOLKsutra,JAZZsutra,KNOWsutra where questions matter,ROCKsutra"
A stroll down history’s lane ☆ KNOWsutra ☆ EPx6 Vol. 1,https://soundcloud.com/bananasutra/sets/a-stroll-down-historys-lane,KNOWsutra,checked,,,,1,,MANTRA,MANTRA,6,1124,10,0:20:21,https://i1.sndcdn.com/artworks-9uz2GCIarSzz3CK9-yLGoGg-t500x500.jpg,https://i1.sndcdn.com/artworks-9uz2GCIarSzz3CK9-yLGoGg-t1080x1080.jpg,A Stroll Down History’s Lane,L-7,2025-03-31 10:45,"BANJOsutra,BLOWsutra,DUBsutra,FOLKsutra,INDIEsutra,KNOWsutra : PEACE (not War),KNOWsutra where questions matter,MANTRAsutra"
Two Things · Darling • EPx11 • KNOWsutra (Bertrand) Conscious Gipsy LoFi Blues INDIE,https://soundcloud.com/bananasutra/sets/two-things-darling-epx11-knowsutra-bertrand-conscious-gipsy-lofi-blues-indie,KNOWsutra,checked,,,,1,,"BANJO,BLUES,DUB,INDIE,LOFI","BANJO,BLUES,DUB,FLAMENCO,GIPSY,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",11,8029,72,0:43:01,https://i1.sndcdn.com/artworks-arUtRqgFTtrbCyLv-f6mbwA-t500x500.png,https://i1.sndcdn.com/artworks-arUtRqgFTtrbCyLv-f6mbwA-t1080x1080.png,"Two Things, Darling",L-274,2026-01-01 22:37,"BLUESsutra,DUBsutra,INDIEsutra,INDIEsutra (Best Of),KNOWsutra : BERTRAND (mon chéri),KNOWsutra where questions matter,LOFIsutra"
CREEPYPASTA (what the hella) ♲ LoFi DUB Edition ♲ SoundCloud is broken REDUX,https://soundcloud.com/bananasutra/sets/creepypasta-what-the-hella-lofi-dub-edition-soundcloud-is-broken-redux,SHOWsutra,,,,,1,,"LOFI,DUB","LOFI,DUB",4,772,5,0:11:03,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t500x500.png,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t1080x1080.png,Creepy Pasta (What The Hella),L-49,2025-10-21 23:25,"DUBsutra,SHOWsutra where bananas play"
When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,FLOWsutra,checked,,,,1,,"BURLESQUE,DUB,JAZZ","BURLESQUE,DUB,JAZZ",9,2361,20,0:29:29,https://i1.sndcdn.com/artworks-9BOw1039glUsyHSi-RcOVWw-t500x500.png,https://i1.sndcdn.com/artworks-9BOw1039glUsyHSi-RcOVWw-t1080x1080.png,When We Duende (All Night),L-294,2025-06-14 09:24,"BURLESQUEsutra,DUBsutra,FLOWsutra : WET (my friend),JAZZsutra"
Peel Me Kindly 🍌 SHOWsutra Gone Banana à la Gipsy JAZZ EPx7,https://soundcloud.com/bananasutra/sets/peel-me-kindly-showsutra-gone-banana-a-la-gipsy-jazz,GROWsutra,checked,,,,1,,JAZZ,"GIPSY,JAZZ",7,5157,60,0:30:57,https://i1.sndcdn.com/artworks-lciyCEyApUx6fnqe-mWMztg-t500x500.png,https://i1.sndcdn.com/artworks-lciyCEyApUx6fnqe-mWMztg-t1080x1080.png,Peel Me Kindly,L-185,2025-12-06 09:47,"FLOWsutra : WET (my friend),JAZZsutra,JAZZsutra (Best Of),SHOWsutra where bananas play"
We're Tiny Specks · Right • BOWsutra,https://soundcloud.com/bananasutra/sets/were-tiny-specks-right-bowsutra-epx11,BOWsutra,checked,checked,"Eleven tracks of cosmic shrug and chosen care. Carl Sagan said we're tiny specks in a sea of stars; Banana asks the follow-up: if nothing out there is keeping score, what do we choose to care about? Psychedelic hop, dreamy dub, trippy motorik, drifting in space. The whole EP loops toward one word: care.",,1,,"LOFI,DUB,INDIE","LOFI,DUB,INDIE,PSYCHEDELIC,GIPSY",11,6262,94,0:25:36,https://i1.sndcdn.com/artworks-iSBnDzZ6pNZ2thIT-zteX6Q-t500x500.png,https://i1.sndcdn.com/artworks-iSBnDzZ6pNZ2thIT-zteX6Q-t1080x1080.png,"We’re Tiny Specks, Right?",L-359,2026-04-13 02:45,"BOWsutra the last of 7 sutras · it's divine <3,DUBsutra,INDIEsutra,LOFIsutra"
Rainbows in the Clouds • GLOWsutra Dub LoFi Blues,https://soundcloud.com/bananasutra/sets/rainbows-in-the-clouds-glowsutra-dub-lofi-blues,GLOWsutra,checked,checked,"Fourteen tracks of gratitude with teeth. Maya Angelou said be a rainbow in someone's cloud; Banana spent an EP figuring out what that means in practice, and dedicated this version to her friend Sri, who left after a brave five-year battle and who would have laughed at every verse. Beyond labels, lines, tiers, bias, noise, and fears: a song for everyone daring not to fit the square.",,1,,"BANJO,BLUES,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,COUNTRY,DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI",14,15962,184,0:33:40,https://i1.sndcdn.com/artworks-OuzjTqyXc8wz8Uv9-0cXu0Q-t500x500.png,https://i1.sndcdn.com/artworks-OuzjTqyXc8wz8Uv9-0cXu0Q-t1080x1080.png,Rainbows in the Clouds,L-202,2026-01-24 05:17,"BLUESsutra,BLUESsutra (Best Of),DUBsutra,DUBsutra (Best Of),FOLKsutra,GLOWsutra : RAINBOWS (in my clouds),GLOWsutra where gratitude feeds,INDIEsutra,LOFIsutra,LOFIsutra (Best Of)"
Who Knows Where How Happiness Truly Grows ☰ GROWsutra EPx29,https://soundcloud.com/bananasutra/sets/who-knows-where-how-happiness-truly-grows-growsutra-epx29,GROWsutra,checked,checked,"Twenty-nine tracks asking where happiness actually grows when it isn't for sale. The whole sutra in one line: ""I dare to care, no fear, no fail."" Burlesque slides into jazz, folk, dub, and closes on a mantra. The brave answer to a market that calls everything that doesn't scale worthless.
",,1,,"BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA",29,5466,45,1:48:44,https://i1.sndcdn.com/artworks-Ooj55UF0JzVS0KFh-9aN0SA-t500x500.png,https://i1.sndcdn.com/artworks-Ooj55UF0JzVS0KFh-9aN0SA-t1080x1080.png,Who Knows Where How Happiness Truly Grows,L-300,2025-07-06 04:05,"BURLESQUEsutra,DUBsutra,FOLKsutra,INDIEsutra,JAZZsutra,KNOWsutra : but(t) WHY,LOFIsutra,MANTRAsutra"
RUN (now · if you can),https://soundcloud.com/bananasutra/sets/run-now-if-you-can,QUACKsutra,checked,checked,"Twenty-two tracks of plain sense. RUN is the alarm bell, written when the freakshow stopped being funny and the duck purge began. The unedited description is part of the work; it harmonizes with the local chaos. Sharp medicine. Not a permanent address.",,1,,"BLUES,DUB,FOLK","BLUES,DUB,FOLK",22,9620,84,1:17:34,https://i1.sndcdn.com/artworks-5ysLQg1Z7QHERkaa-XU5K0Q-t500x500.jpg,https://i1.sndcdn.com/artworks-5ysLQg1Z7QHERkaa-XU5K0Q-t1080x1080.jpg,RUN (Now If You Can),L-210,2025-05-19 05:33,"BANJOsutra,BLOWsutra,BLOWsutra : REVOLT (now),BLUESsutra,FOLKsutra"
Ego Ain't Your Amigo • Vol. 2 · EPx21 • BLOWsutra (Ego Gone Loco)  Dub LoFi Burlesque,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-vol2-epx21-blowsutra-dub-lofi,BLOWsutra,checked,checked,"Twenty-one tracks of ego on parade, built around the line ""ego ain't your amigo."" Midway through, the song asks the sutra questions back at us: ""Is it true? Is it fair? Is it fun? Are we free, or just numb, marchin' to a drum?"" Gipsy dub gives way to psychedelic lo-fi, burlesque punk, and Americana blues. The gateway in.",,2,,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,DUB,FLAMENCO,FOLK,GIPSY,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,ROCK",21,28111,290,1:24:25,https://i1.sndcdn.com/artworks-qfOVhmHG1WJJqjc9-k1w2VA-t500x500.png,https://i1.sndcdn.com/artworks-qfOVhmHG1WJJqjc9-k1w2VA-t1080x1080.png,Ego Ain't Your Amigo,L-68,2026-02-23 04:45,"BLOWsutra,BLOWsutra : EGO (gone loco),BLUESsutra,BLUESsutra (Best Of),BURLESQUEsutra,BURLESQUEsutra (Best Of),DUBsutra,DUBsutra (Best Of),LOFIsutra,LOFIsutra (Best Of)"
Everybody Knows ✔ Vol. 03 - EPx7 ✔ KNOWsutra Gipsy Trip Hop Truth Prayer Dream,https://soundcloud.com/bananasutra/sets/everybody-knows-vol-03-epx7-knowsutra-gipsy-trip-hop-truth-prayer-dream,KNOWsutra,checked,checked,"Seven tracks of humble pep talk and agnostic prayer. The KNOWsutra spine in one EP: the things we already know but pretend not to, named out loud so we can stop pretending. Leonard Cohen wrote the original ""Everybody Knows"" in 1988 and it hasn't aged a day; this is the conversation with him. Read his poem alongside this EP, as Banana puts it, and we win twice.",,3,,"BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI","BLUES,BURLESQUE,DUB,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,TRIP HOP",7,4493,57,0:28:35,https://i1.sndcdn.com/artworks-WS97VCa9dwPRoGyv-ajY3dQ-t500x500.png,https://i1.sndcdn.com/artworks-WS97VCa9dwPRoGyv-ajY3dQ-t1080x1080.png,Everybody Knows,L-72,2025-11-03 04:34,"BLUESsutra,INDIEsutra,INDIEsutra (Best Of),JAZZsutra (Best Of),KNOWsutra : (naked) TRUTH,KNOWsutra where questions matter"
