title,lyrics_title,lyrics_id,ytvideo_in_app,format,rating,duration,topic_categories,yt_url,content_type,genre_primary,genre_secondary,instruments,sutra,mood,tempo_feel,curation_rating,has_manual_caption,manual_notes,publish_date,view_count,like_count,comment_count,thumbnail_url,description,yt_tags,series_info,language,playlist_names,playlist_count,has_captions,privacy_status,embeddable,license,made_for_kids,status,notes,video_id
"“It’s War, My Friend” felon fun: the unapproved-by-congress U.S. Department rebranding cost ~ $2B 💥","It's War, My Friend",L-117,checked,9:16,4,1:01,Independent music,https://www.youtube.com/watch?v=wNU1k6ny8oY,Short/Reel,ROCK,,Bass,QUACKsutra,,,,checked,marge simpson rockin' it,2025-12-03,48,0,0,https://i.ytimg.com/vi/wNU1k6ny8oY/maxresdefault.jpg,,,,EN,"BLOWsutra : DUCK (Shady),ROCKsutra,BLOWsutra,FOTUS CIRCUS (Felon Of The United States),SHORTsutra Bananas Matter,Bible Gone Bananas",6,,public,checked,youtube,,New,,wNU1k6ny8oY
"“It’s War, My Friend” 💣‼️ DHS Chicago Operation Blitz is straight up WW2 Naz! Germany nomenclature","It's War, My Friend",L-117,checked,9:16,4,2:54,"Independent music, Pop music",https://www.youtube.com/watch?v=gSIaQC_QlFk,Music Video,LOFI,MANTRA,Voice,QUACKsutra,,,,,the bliztkrieg soldier (and her kitty),2025-09-09,197,0,0,https://i.ytimg.com/vi/gSIaQC_QlFk/maxresdefault.jpg,,,,EN,BLOWsutra : Apes Gone Wrong,1,,public,checked,youtube,,New,,gSIaQC_QlFk
"Jingoism is scary… and 74% of the world’s nations, many of them “democracies”, are now “autocratic”",Jingoism 101,L-342,checked,9:16,3,2:45,"Entertainment, Independent music, Pop music",https://www.youtube.com/watch?v=vZIEqgQmu4k,Music Video,LOFI,,Drum,QUACKsutra,,,,,"??? ""This issue is real dystopian""",2025-05-13,77,,1,https://i.ytimg.com/vi/vZIEqgQmu4k/maxresdefault.jpg,,,,EN,"BLOWsutra : REVOLT (Now),BLOWsutra,FOTUS CIRCUS (Felon Of The United States),SHORTsutra Bananas Matter,Bible Gone Bananas",5,,public,checked,youtube,,New,,vZIEqgQmu4k
Dog Gone (blue balls) Wicked,Jolly Poo,L-120,checked,16:9,3,3:01,"Independent music, Music, Pop music",https://www.youtube.com/watch?v=5WOBXVQRhAQ,Music Video,BURLESQUE,BLUES,Banjo,BLOWsutra,,,,,"me and my jolly dog, on the throne",2025-02-13,19,,0,https://i.ytimg.com/vi/5WOBXVQRhAQ/maxresdefault.jpg,@bananasutra lyrics gone wild,,,EN,"BOWsutra : (upward) DOGS,BANJOsutra,Bible Gone Bananas",3,,public,checked,youtube,,New,,5WOBXVQRhAQ
"Jolly Wicked Dawg, an old #BLOWsutra story",Jolly Poo,L-120,checked,16:9,3,3:19,"Music, Pop music",https://www.youtube.com/watch?v=xeqtMTAofKQ,Music Video,INDIE,"WORLD,BLUES",Banjo,BLOWsutra,,,,,"at the sutra newspaper stand, with that dog",2025-02-13,21,,0,https://i.ytimg.com/vi/xeqtMTAofKQ/maxresdefault.jpg,,,,EN,"BOWsutra : (upward) DOGS,FOLKsutra,BLOWsutra,BANJOsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,xeqtMTAofKQ
"Real gods are humble, curious, and kind—not pompous, envious, or righteous… all agnostics know THAT!",Kindness (Oh Sweet Kindness),L-127,checked,16:9,3,4:01,"Independent music, Music, Pop music, Religion",https://www.youtube.com/watch?v=CHCDS1cfVv4,Music Video,JAZZ,INDIE,"Upright Bass,Voice",GROWsutra,,,,,,2025-02-06,26,,0,https://i.ytimg.com/vi/CHCDS1cfVv4/maxresdefault.jpg,,,,EN,"GROWsutra: KIND(ness),PEACE CIRCUS,GROWsutra,JAZZsutra,LULLABIESsutra,Bible Gone Bananas",6,,public,checked,youtube,,New,,CHCDS1cfVv4
"Kindness is rooted in compassion, it is clear, brave, wise, it is mighty—the very opposite of weak 💕",Kindness (Oh Sweet Kindness),L-127,checked,16:9,5,3:05,"Lifestyle (sociology), Soul music",https://www.youtube.com/watch?v=8yRt0xH3fnc,Music Video,DUB,JAZZ,"Voice,Banjo",GROWsutra,,,,,in the music box paper dream (love that song:),2025-05-16,13,,0,https://i.ytimg.com/vi/8yRt0xH3fnc/maxresdefault.jpg,"Original ⁠⁠@bananasutra lyrics inspired by the comforting gratitude and awe I felt when reading Naomi’s wonderful “kindness” poem… 

Creator #freedomofspeech note:

How interesting 🤨 YT shows no existing tag for #bewoke really? Even now that Pope Leo keeps saying it??! Ain’t this strange? Yes. It is suspicious as hell, I dare say, hella unclear, aka very unkind…

For example, there is a tag for #wokeagenda but none for #fascistagenda and the likes? Oh okayyy. Is YT scared of being deported too? Why not dare being kinder, aka clearer, and at least clarify the arbitrary rules of the creators hashtags game? Im asking got everyone, because I am encountering countless subjective discrepancies, which are def not spelled out in creators / users terms, and so I’m afraid, objectively… do indeed indicate worrisome levels of corporate bias 🤯",,,EN,"GROWsutra: KIND(ness),PEACE CIRCUS,GROWsutra,JAZZsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,8yRt0xH3fnc
"Please be kind, like Apple customer service phone line said… #duhok #aimusic #blues #kindness",Kindness (Oh Sweet Kindness),L-127,checked,9:16,,2:03,Music,https://www.youtube.com/watch?v=nQqf0zi0Brs,Short/Reel,JAZZ,,Upright Bass,GROWsutra,,,,,,2025-02-06,15,,0,https://i.ytimg.com/vi/nQqf0zi0Brs/maxresdefault.jpg,,,,EN,"GROWsutra: KIND(ness),GROWsutra,JAZZsutra,SHORTsutra Bananas Matter,Bible Gone Bananas",5,,public,checked,youtube,,New,,nQqf0zi0Brs
Kindness Matters (more than ever...),Kindness (Oh Sweet Kindness),L-127,checked,9:16,3,2:53,"Lifestyle (sociology), Pop music",https://www.youtube.com/watch?v=54ENl2L8UOo,Short/Reel,DUB,,"Bass,Voice",GROWsutra,,,,,paper doll dream,2025-02-04,15,,0,https://i.ytimg.com/vi/54ENl2L8UOo/maxresdefault.jpg,"Did you know Apple (the company) recently added a ""Please be kind"" bit to their main customer service experience tree? I think that's awesome  and we should all say this more often, for realz!  Sadly tho, according to the Apple rep I discussed the ""please be kind"" addition with, this change was also the direct result of a notable increase in rude and hostile aka entitled customers behaviors towards agents. Sigh. Surprise , surprise! Now please tell me, do you think electing a fraudster graper (*) aka FOTUS significantly contributed to emboldenment of 'em bully bananas out there? Well, yeah, bro grab 'em by the huh heh you know (everybody knows)...
--
* quoting the fabulous Mexican President herself-- the only world leader with enough balls to call out the shocking, not to say insane double-standards Murica's moral values are based on.",,,EN,"GROWsutra: KIND(ness),PEACE CIRCUS,GROWsutra,DUBsutra,SHORTsutra Bananas Matter,Bible Gone Bananas",6,,public,checked,youtube,,New,,54ENl2L8UOo
"Please be kind, like all real winners—said an educated duck with benevolent sweetness #countrymusic",Kindness (Oh Sweet Kindness),L-127,checked,9:16,,0:16,Country music,https://www.youtube.com/watch?v=utaz0Tc2iwU,Commentary,INDIE,,,GROWsutra,,,,,,2025-02-06,31,,0,https://i.ytimg.com/vi/utaz0Tc2iwU/maxresdefault.jpg,,,,EN,"GROWsutra: KIND(ness),PEACE CIRCUS,FOLKsutra,SHORTsutra Bananas Matter",4,,public,checked,youtube,,New,,utaz0Tc2iwU
"Kindness, Oh Sweet Kindness 🌈🌥️ GROWsutra Kind(ness) Prayer for Brave and True Hearts (Only)",Kindness (Oh Sweet Kindness),L-127,checked,16:9,4,3:15,"Electronic music, Independent music, Music, Pop music, Religion",https://www.youtube.com/watch?v=-NHkXyWo4M0,Music Video,INDIE,JAZZ,"Upright Bass,Voice",GROWsutra,,,,checked,the rainbow and flower headpiece in the desert,2025-12-17,9,0,0,https://i.ytimg.com/vi/-NHkXyWo4M0/maxresdefault.jpg,"“Kindness, Oh Sweet Kindness” is one indie song variation of several songs on one of my dearest agnostic prayer topic, with #originallyrics inspired by a poem from Naomi Shihab Nye:

[Verse 1]
Before you know what kindness is,
You must lose things, oh you see,
Feel the future dissolve away,
Like salt in a weakened sea.

[Chorus]
Kindness, oh sweet kindness,
Burns so deep inside,
You give me kindness, kindness
Through sorrow you can’t hide.

[Verse 2]
What you counted, what you held,
Gone like dust into the breeze.
You thought you’d ride forever,
But kindness drops your knees.

[Chorus]
Kindness, oh sweet kindness,
It’s a fire in the soul,
You give me kindness, kindness
Makes this broken heart whole.

[Bridge]
Before you feel it, it’s pain you’ll know,
The depth of sorrow makes it grow.
Kindness becomes the only thing,
That’s lifting you, like a feather’s wing.

[Verse 3]
Then kindness wraps its gentle hands,
Around your worn-out shoes,
Sends you out into the world,
Where only kindness blooms.

[Chorus]
Kindness, oh sweet kindness,
Burns so deep inside,
You give me kindness, kindness
A shadow by your side.

—
#philosophyoflife #kindnessmatters #suno5 #aivoiceover #psychedelicjourney",,,EN,"GROWsutra: KIND(ness),PEACE CIRCUS,LOFIsutra,Bible Gone Bananas",4,,public,checked,youtube,,New,,-NHkXyWo4M0
"PSA: happiness is kind… Kindness lyrics ©️ BananaSutra, a song inspired by Naomi Shihab Nye’s poem.",Kindness (Oh Sweet Kindness),L-127,checked,16:9,4,3:09,"Independent music, Music, Pop music",https://www.youtube.com/watch?v=eaq2msyomYo,Music Video,BLUES,FOLK,"Banjo,Voice",GROWsutra,,,,,,2025-02-06,25,,0,https://i.ytimg.com/vi/eaq2msyomYo/maxresdefault.jpg,"Kids, please watch out for the toxic bull out there, it’s trending! I’m suddenly seeing more random, unapologetic fascist content suddenly being recommended across my social feeds, often masquerading as righteous philosophical and economical knowledge—don’t let’ em mean bastards fool you with lies….

I think it’s fair to say a new era of corporate fascism has officially started, and THAT is NO JOKE. Despite what Uncle Sam and the capitalist brainwash that is your social (now commercial) feed want you to believe, corporate “success” does not equate to “intelligence”, much to the contrary, unfortunately. Elon’s success, for example, only proves he’s a coucou twat… A nasty bird defined by cocksure opportunism (like his current boss), who chased fame and wealth motivated by pathological desires of proving his criminal father wrong, and delusional fantasies of world domination. Dolon Trusk is not a “smart” guy here to save planet earth from gas emissions,Nah! That fool is simply fulfilling his primal world-domination dynasty fantasies, while breeding all the babies he can—which has nothing to do with progress, humanity, or kindness, i.e. genuine intelligence… unless Holy Machiavelli is your daddy, yo?!

So, what I’m saying is take care of your soul, dear. Please beware of ignorance, call out malevolence, their shallow truths are cold, dark, and toxic thoughts—or you’ll never, GROW, flow, GLOW, and BOW… This is what the songs of the bananasutra bible are all about—to help us remember what actually matters, to be safe and happy together 🍌💨

—

Original bananasutra song inspired by the poem “Kindness”—Naomi Shihab Nye (1952). Here’s the original poem:

Before you know what kindness really is
you must lose things,
feel the future dissolve in a moment
like salt in a weakened broth.
What you held in your hand,
what you counted and carefully saved,
all this must go so you know
how desolate the landscape can be
between the regions of kindness.
How you ride and ride
thinking the bus will never stop,
the passengers eating maize and chicken
will stare out the window forever.

Before you learn the tender gravity of kindness
you must travel where the Indian in a white poncho
lies dead by the side of the road.
You must see how this could be you,
how he too was someone
who journeyed through the night with plans
and the simple breath that kept him alive.

Before you know kindness as the deepest thing inside,
you must know sorrow as the other deepest thing.
You must wake up with sorrow.
You must speak to it till your voice
catches the thread of all sorrows
and you see the size of the cloth.
Then it is only kindness that makes sense anymore,
only kindness that ties your shoes
and sends you out into the day to gaze at bread,
only kindness that raises its head
from the crowd of the world to say
It is I you have been looking for,
and then goes with you everywhere
like a shadow or a friend.

Original poem provided for educational purpose Copyright © 1995 by Naomi Shihab Nye.",,,EN,"GROWsutra: KIND(ness),GROWsutra,BLUESsutra,BANJOsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,eaq2msyomYo
"Kiss a Pulse • GLOWsutra Gipsy Smoky Sultry Psychedelic JAZZ, inspired by Lucille Clifton’s Poetry ✨",Kiss A Pulse,L-129,checked,9:16,4,2:58,"Jazz, Music, Pop music",https://www.youtube.com/watch?v=JsqARSoj8p0,Music Video,JAZZ,,Piano,FLOWsutra,,,,,the david lynch living room dream,2026-03-02,33,0,0,https://i.ytimg.com/vi/JsqARSoj8p0/maxresdefault.jpg,"“Kiss a Pulse” is a GLOWsutra (Poetry) song inspired by a luminous Lucille Clifton’s quote I adore: 
“Many people wish to be poets because they wish to wear the title, but one should wish to celebrate more than one wishes to be celebrated.” 

It’s like a tender, psychedelic cabaret dream wrapped in sultry smoke drifting through indie bluesy Gipsy LoFi Dub Jazz, anchored in a hypnotic upright bass that beats like a second heart. The lyrics use playfool alliterations (like I like) and quirky iambic turns, inviting you to taste the sound, blush at the mystery (the deeper the butter:), and let the music move through your marrow instead of your ego—not wearing words, but breathing the rhythm, not chasing vain applause, but savoring plain awe... Blessed be the songs in our bones ✨

—
@bananasutra “Kiss a Pulse” #lyrics

[Verse 1]
So many dream of poet’s fame,
Celebrate names like some lame game,
Wearing words like ego prizes…
But joy is awe, not disguises.

[Chorus]
Who writes the rain, or signs the sky?
Who dreams needing a reason why?
Blush deep, kiss a pulse, hum a song,
Feel the flavors roll off your tongue.

[Verse 2]
To want a name is not enough,
To love your life, breathe in the rough.
It can’t be faked, to live the beat,
Taste the rhythm, embrace the sweet.

[Chorus]
Who writes the rain, or signs the sky?
Who dreams needing a reason why?
Blush deep, kiss a pulse, hum a song,
Feel the flavors roll off your tongue.

[Bridge]
Why claim titles, rather than dance?
Seek magic truths, imagine chance…
Each breath’s a rhyme, each stumble, art,
Nurture ‘em sparkles in your heart.

[Outro]
Be the poem, feel its grace,
Explore shadows, shine in space,
Forget titles, laughing at thrones…
Blessed be the song in our bones.
—

Fool EPx16 released on #soundcloud and flows:
❯ Sultry JAZZ (1-2)
❯ Gipsy LOFI (3-5)
❯ Dreamy DUB (6-10)
❯ Indie BURLESQUE (11-14)
❯ Smoky BLUES (15-16)","Gipsy Jazz,Psychedelic LoFi,Acoustic Dub,Lucille Clifton,Celebrate,Humility,Poetry is Magic,Smoky Blues",,EN,"GLOWsutra : POET(ry),GLOWsutra,PEACE CIRCUS,JAZZsutra,Bible Gone Bananas",5,checked,public,checked,youtube,,New,,JsqARSoj8p0
