Track Title,Track Link,In Catalog?,Playlist Title,Playlist Link,Owner,Owner Profile,Owner Followers,Playlist Track Count,Playlist Duration (min),Playlist Likes,Playlist Reposts,Playlist Published,Playlist Last Updated,Scrape Date,Tier
[12] Zero Sum • GROWsutra Psychedelick Gipsy Indie Ragga Flamenco DUB,open,Yes,dub,open,Lucas Fommarty,profile,2,107,474,1,0,2024-11-12,2026-03-22,2026-07-11,Mid-size Playlist
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,little brother toin,open,cami,profile,66,150,753,0,0,2026-03-18,2026-07-11,2026-07-11,Mid-size Playlist
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Clara super mare stella oritur.,open,Heinrich Khunrath,profile,46,332,1715,0,0,2026-06-18,2026-07-05,2026-07-11,Generic Dump (low signal)
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Copy of [08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Shams eldeen,profile,0,49,179,0,0,2026-05-21,2026-05-21,2026-07-11,Mid-size Playlist
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Javier shit,open,Jose Laney,profile,1,289,1067,1,0,2024-01-14,2026-07-10,2026-07-11,Generic Dump (low signal)
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Europe 2025,open,hatamoto,profile,36,451,1801,0,0,2025-08-05,2026-07-10,2026-07-11,Generic Dump (low signal)
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,dezarie,open,Gustavo Mendonça,profile,0,21,238,0,0,2026-04-06,2026-07-09,2026-07-11,Niche/Emerging Curator
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Serenades,open,Tahz80,profile,8,131,565,0,0,2026-03-16,2026-06-29,2026-07-11,Mid-size Playlist
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Workout 🎶🎶,open,Julie Anna Willis,profile,3,238,870,0,0,2024-04-03,2026-07-10,2026-07-11,Generic Dump (low signal)
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Soul,open,Kay Da Don,profile,53,66,803,1,0,2013-08-16,2026-06-29,2026-07-11,Mid-size Playlist
[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,open,Yes,Female vocals,open,Cloudgazer,profile,6,75,290,0,0,2024-08-25,2026-05-25,2026-07-11,Mid-size Playlist
[03] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,Bananasutra,open,Andrew Dobrew,profile,0,17,63,1,0,2026-04-21,2026-05-29,2026-07-11,Niche/Emerging Curator
[03] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,Normal,open,TomNorway🇳🇴,profile,5,97,359,2,0,2026-03-27,2026-05-12,2026-07-11,Mid-size Playlist (Repeat)
[03] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,Untitled Playlist,open,User 314065037,profile,0,117,876,0,0,2023-03-04,2026-06-16,2026-07-11,Mid-size Playlist
[03] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,Life Isnt Real,open,trey fetzer,profile,2,37,141,0,0,2026-04-03,2026-05-24,2026-07-11,Mid-size Playlist
[03] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,guitar,open,tuskan,profile,2,23,90,0,0,2025-09-12,2026-03-26,2026-07-11,Niche/Emerging Curator
[03] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,Chill,open,conor_shannon21,profile,5,103,327,0,0,2026-03-08,2026-07-04,2026-07-11,Mid-size Playlist
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,Krámek🤎,open,Veru,profile,19,12,43,1,0,2026-04-15,2026-05-08,2026-07-11,Niche/Emerging Curator
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,are you that sumbody,open,VanGhostZila,profile,18,64,225,0,0,2025-12-10,2026-04-13,2026-07-11,Mid-size Playlist (Repeat)
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,loverrrr,open,VanGhostZila,profile,18,40,162,0,0,2025-05-27,2026-04-11,2026-07-11,Mid-size Playlist (Repeat)
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,best of kan ye do it ✨️🤝🏻🔥💪❤️‍🔥,open,VanGhostZila,profile,18,17,90,0,0,2026-02-08,2026-04-10,2026-07-11,Niche/Emerging Curator (Repeat)
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,the weeknd style,open,VanGhostZila,profile,18,33,124,0,0,2025-10-03,2026-04-10,2026-07-11,Mid-size Playlist (Repeat)
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,Best Life,open,VanGhostZila,profile,18,21,77,0,0,2025-07-01,2026-04-13,2026-07-11,Niche/Emerging Curator (Repeat)
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,country rap,open,VanGhostZila,profile,18,9,29,0,0,2025-09-24,2026-04-11,2026-07-11,Niche/Emerging Curator (Repeat)
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,bon matin bb,open,VanGhostZila,profile,18,21,87,0,0,2025-07-04,2026-04-11,2026-07-11,Niche/Emerging Curator (Repeat)
[06] Zero Sum • GROWsutra Psychedelick Gipsy Hop Fusion LOFI,open,Yes,خ,open,Menna Mamdouh,profile,0,24,96,0,0,2025-11-09,2026-03-25,2026-07-11,Niche/Emerging Curator
[01] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,№2,open,Gato,profile,2,102,379,0,0,2024-12-23,2026-04-01,2026-07-11,Mid-size Playlist
[01] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,Мой новый,open,George,profile,0,73,837,0,0,2024-05-02,2026-04-18,2026-07-11,Mid-size Playlist
[01] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,Yes,🫧,open,Andriy woo,profile,33,16,51,3,0,2026-02-16,2026-03-19,2026-07-11,Niche/Emerging Curator
[02] Zero Sum • GROWsutra Hypnotic Post-Punk Motorik Fusion LOFI,open,No,Voices - groove - chill - lounges,open,EricFromento,profile,26,459,5498,2,0,2016-04-01,2026-07-10,2026-07-11,Generic Dump (low signal)
[20] Zero Sum • GROWsutra Psychedelick Post-Punk Cello Dub Cabaret BURLESQUE,open,Yes,Bananasutra,open,Lincoln Scott,profile,0,82,270,2,0,2026-05-21,2026-05-27,2026-07-11,Mid-size Playlist (Repeat)
[07] This Is My Quest • GROWsutra La Poesita Gipsy Fado Flamenco Duende DUB,open,Yes,R and B,open,Lê Phước Lai,profile,0,9,40,0,0,2026-04-04,2026-05-03,2026-07-11,Niche/Emerging Curator
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,chill2,open,Joshua McCann 4,profile,37,144,575,0,0,2023-02-09,2026-06-30,2026-07-11,Mid-size Playlist (Repeat)
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Clara super mare stella oritur.,open,Heinrich Khunrath,profile,46,332,1715,0,0,2026-06-18,2026-07-05,2026-07-11,Generic Dump (low signal)
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,My Unforgatable Raggae,open,Claudio Otto Fabinacci,profile,1,15,165,0,0,2026-02-17,2026-06-09,2026-07-11,Niche/Emerging Curator
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,slow motion énergie,open,55cancri e Composition 💎,profile,14,140,585,1,0,2026-02-22,2026-06-28,2026-07-11,Mid-size Playlist (Repeat)
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Copy of [08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Shams eldeen,profile,0,49,179,0,0,2026-05-21,2026-05-21,2026-07-11,Mid-size Playlist
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,irgendwie anders,open,Mr.timax,profile,4,430,13550,1,0,2020-09-15,2026-07-09,2026-07-11,Generic Dump (low signal)
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,singasong,open,Mr.timax,profile,4,78,1093,0,0,2024-05-19,2026-07-11,2026-07-11,Mid-size Playlist (Repeat)
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,reggaeramp,open,Mr.timax,profile,4,50,443,0,0,2020-06-10,2026-06-08,2026-07-11,Mid-size Playlist (Repeat)
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Sutra,open,die Welt ist egal,profile,10,8,31,1,0,2026-04-07,2026-06-22,2026-07-11,Niche/Emerging Curator
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,BananaSutra,open,Raoulmusca,profile,0,7,21,1,0,2026-02-22,2026-05-22,2026-07-11,Niche/Emerging Curator
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,🌴,open,Christian Pangan,profile,0,4,17,0,0,2026-03-31,2026-04-08,2026-07-11,Niche/Emerging Curator
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,reggae summer vibes party mix,open,DJ CHRISCROSS,profile,63,120,443,0,0,2026-03-25,2026-04-16,2026-07-11,Mid-size Playlist
[15] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Reggae,open,João Pedro Fallani,profile,4,9,45,0,0,2024-01-31,2026-04-27,2026-07-11,Niche/Emerging Curator
[19] This Is My Quest • GROWsutra Ethically Psychedelic Gipsy JAZZ,open,Yes,Visions,open,Raddoc888,profile,39,76,298,0,0,2026-05-26,2026-07-05,2026-07-11,Mid-size Playlist
[19] This Is My Quest • GROWsutra Ethically Psychedelic Gipsy JAZZ,open,Yes,Normal,open,TomNorway🇳🇴,profile,5,97,359,2,0,2026-03-27,2026-05-12,2026-07-11,Mid-size Playlist (Repeat)
[06] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,slow motion énergie,open,55cancri e Composition 💎,profile,14,140,585,1,0,2026-02-22,2026-06-28,2026-07-11,Mid-size Playlist (Repeat)
[06] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[06] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,bananasutra,open,Volker Seifert,profile,0,50,194,0,0,2026-04-17,2026-04-17,2026-07-11,Mid-size Playlist
[06] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[01] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,"funk, jazz, tip No2",open,x3dr,profile,15,82,2528,0,0,2025-02-27,2026-06-27,2026-07-11,Mid-size Playlist
[01] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,№2,open,Gato,profile,2,102,379,0,0,2024-12-23,2026-04-01,2026-07-11,Mid-size Playlist
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Madhu,open,Madhuram,profile,27,52,1658,0,0,2026-01-17,2026-05-29,2026-07-11,Mid-size Playlist (Repeat)
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Te,open,Madhuram,profile,27,35,860,0,0,2026-01-24,2026-05-17,2026-07-11,Mid-size Playlist (Repeat)
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Fred,open,Madhuram,profile,27,21,396,0,0,2026-01-24,2026-05-29,2026-07-11,Niche/Emerging Curator (Repeat)
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Viiiiibe,open,Madhuram,profile,27,73,1882,0,0,2026-03-20,2026-07-08,2026-07-11,Mid-size Playlist (Repeat)
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Tribe,open,Madhuram,profile,27,34,1107,0,0,2026-04-17,2026-07-08,2026-07-11,Mid-size Playlist (Repeat)
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,bananasutra,open,Volker Seifert,profile,0,50,194,0,0,2026-04-17,2026-04-17,2026-07-11,Mid-size Playlist
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Solo,open,Endreazbrooklyn,profile,90,22,90,0,0,2026-01-14,2026-05-05,2026-07-11,Priority Curator
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Chill,open,Koba,profile,3,43,239,0,0,2026-01-20,2026-03-26,2026-07-11,Mid-size Playlist
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Chill,open,kevin fraher,profile,68,13,89,0,0,2025-12-03,2026-03-23,2026-07-11,Priority Curator
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,tattoo,open,shawn song,profile,2,42,187,1,1,2025-11-09,2026-05-14,2026-07-11,Mid-size Playlist
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,My Unforgatable Raggae,open,Claudio Otto Fabinacci,profile,1,15,165,0,0,2026-02-17,2026-06-09,2026-07-11,Niche/Emerging Curator
[12] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,Yes,Ragga,open,Squirreltaming,profile,33,82,361,1,0,2023-11-24,2026-05-08,2026-07-11,Mid-size Playlist
[05] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,slow motion énergie,open,55cancri e Composition 💎,profile,14,140,585,1,0,2026-02-22,2026-06-28,2026-07-11,Mid-size Playlist (Repeat)
[05] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[05] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,Start Me Up,open,Sinceyer Smith,profile,3,6,21,0,0,2026-04-08,2026-05-31,2026-07-11,Niche/Emerging Curator
[05] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,open,Yes,bananasutra,open,Volker Seifert,profile,0,50,194,0,0,2026-04-17,2026-04-17,2026-07-11,Mid-size Playlist
[09] This Is My Quest • GROWsutra Psychedelic Gipsy Fado Arabesk Lofi Dub INDIE,open,Yes,erotic 27,open,tobiedelstein,profile,7,33,144,1,0,2025-11-25,2026-06-26,2026-07-11,Mid-size Playlist
[09] This Is My Quest • GROWsutra Psychedelic Gipsy Fado Arabesk Lofi Dub INDIE,open,Yes,slow motion énergie,open,55cancri e Composition 💎,profile,14,140,585,1,0,2026-02-22,2026-06-28,2026-07-11,Mid-size Playlist (Repeat)
[09] This Is My Quest • GROWsutra Psychedelic Gipsy Fado Arabesk Lofi Dub INDIE,open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[09] This Is My Quest • GROWsutra Psychedelic Gipsy Fado Arabesk Lofi Dub INDIE,open,Yes,Copy of [08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Shams eldeen,profile,0,49,179,0,0,2026-05-21,2026-05-21,2026-07-11,Mid-size Playlist
[09] This Is My Quest • GROWsutra Psychedelic Gipsy Fado Arabesk Lofi Dub INDIE,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[14] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,No,Lounge Inn 🏝️,open,Angus,profile,54,62,266,0,0,2025-11-10,2026-04-08,2026-07-11,Mid-size Playlist (Repeat)
[14] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,No,RaiNy dAyz!,open,Angus,profile,54,62,243,0,0,2025-11-11,2026-04-08,2026-07-11,Mid-size Playlist (Repeat)
[14] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,No,GenteL RaiN,open,Angus,profile,54,97,405,0,0,2025-11-12,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
[14] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,No,Late Morning Beats,open,Angus,profile,54,123,532,0,0,2026-01-30,2026-05-10,2026-07-11,Mid-size Playlist (Repeat)
[14] This Is My Quest • GROWsutra Psychedelic Poetry Bridges the DUB,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[06] My Quest • To dream an impossible dream with Jacques Brel • GLOWsutra Indie Banjo BLUES,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[06] My Quest • To dream an impossible dream with Jacques Brel • GLOWsutra Indie Banjo BLUES,open,No,go✈️,open,indica,profile,0,66,218,1,0,2026-02-24,2026-04-02,2026-07-11,Mid-size Playlist
[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,slow motion énergie,open,55cancri e Composition 💎,profile,14,140,585,1,0,2026-02-22,2026-06-28,2026-07-11,Mid-size Playlist (Repeat)
[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,Copy of [08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Shams eldeen,profile,0,49,179,0,0,2026-05-21,2026-05-21,2026-07-11,Mid-size Playlist
[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,Untitled Playlist,open,User 314065037,profile,0,117,876,0,0,2023-03-04,2026-06-16,2026-07-11,Mid-size Playlist
[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,Late Morning Beats,open,Angus,profile,54,123,532,0,0,2026-01-30,2026-05-10,2026-07-11,Mid-size Playlist (Repeat)
[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,🤣🤣🤣🤣,open,User 387562623,profile,0,81,278,1,0,2026-01-04,2026-07-11,2026-07-11,Mid-size Playlist
[05] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE,open,Yes,Untitled s*x Playlist,open,Umar Khalefa,profile,3,12,53,0,0,2026-04-26,2026-05-29,2026-07-11,Niche/Emerging Curator (Repeat)
[05] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE,open,Yes,making,open,Umar Khalefa,profile,3,10,53,1,0,2026-04-10,2026-05-26,2026-07-11,Niche/Emerging Curator (Repeat)
[05] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[05] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE,open,Yes,calm,open,Umar Khalefa,profile,3,24,136,0,0,2025-12-02,2026-05-26,2026-07-11,Niche/Emerging Curator (Repeat)
[05] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE,open,Yes,mood,open,Umar Khalefa,profile,3,24,117,0,0,2026-01-08,2026-05-26,2026-07-11,Niche/Emerging Curator (Repeat)
[07] Curious Like A Kiss • FLOWsutra Cheeky Duende Gipsy Fusion LOFI,open,Yes,***2026,open,Crispy Queen,profile,287,496,2961,0,0,2026-01-07,2026-05-09,2026-07-11,Generic Dump (low signal)
[11] Curious Like A Kiss • FLOWsutra Miss Cheeky Classic DUB,open,No,Reggae & Dub,open,Jamin,profile,0,108,428,0,0,2025-01-03,2026-07-09,2026-07-11,Mid-size Playlist (Repeat)
[10] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,reggae,open,phillyy,profile,29,132,577,1,0,2017-01-19,2026-07-09,2026-07-11,Mid-size Playlist
[10] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,Cafe,open,Erin T,profile,69,169,2979,1,0,2020-03-22,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[10] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,chill...,open,Erin T,profile,69,38,341,0,0,2025-07-01,2026-03-19,2026-07-11,Mid-size Playlist (Repeat)
[10] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,open,Yes,Ausar,open,King Mufasa,profile,16,153,584,1,0,2026-03-12,2026-06-06,2026-07-11,Mid-size Playlist
[02] Curious Like A Kiss • FLOWsutra Oh Boy Piano Waltz BURLESQUE,open,Yes,Bananasutra,open,Lincoln Scott,profile,0,82,270,2,0,2026-05-21,2026-05-27,2026-07-11,Mid-size Playlist (Repeat)
[09] What's Funny (Bo Burnham Gone Bananas) • COVERsutra Indie Jazz BURLESQUE,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
