ep_title,ep_url,ep_volume,ep_rating,sutra,genres,genres_full,ep_total_tracks,track_titles,track_ids,total_plays,total_likes,duration_total,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,ep_in_app,ep_featured,ep_description,ep_songbook_title,created_at,playlist_names_clean
Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,1,,GLOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,LOFI,ROCK","BURLESQUE,CABARET,DUB,FLAMENCO,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,ROCK",20,"Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE, Side A [02] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE, Side A [03] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE, Side A [04] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE, Side A [05] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI, Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI, Side A [07] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI, Side A [08] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI, Side A [09] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI, Side B [10] Donkeys Years • SHOWsutra Fanana Club Gipsy She Wanna Know Upright Indie Bass JAZZ, Side B [11] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Piano Bass JAZZ, Side B [12] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Piano Bass JAZZ, Side B [13] Donkeys Years • SHOWsutra Fanana Club Gipsy Piano Kitten Cabaret Burlesque JAZZ, Side B [14] Donkeys Years • SHOWsutra Fanana Club Gipsy Piano Kitten Cabaret Burlesque JAZZ, Side B [15] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Piano Bass BURLESQUE, Side B [16] Donkeys Years • SHOWsutra Fanana Club Psychedelic Gipsy IBYN Cabaret Rock BURLESQUE, Side B [17] Donkeys Years • SHOWsutra Fanana Club Psychedelic Gipsy IBYN Cabaret Rock BURLESQUE, Side B [18] Donkeys Years • SHOWsutra Fanana Club Gipsy Oh Boy Accordion Circus Waltz BURLESQUE, Side B [19] Donkeys Years • SHOWsutra Fanana Club Gipsy Oh Boy Accordion Circus Waltz BURLESQUE, BONUS [20] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Ragga Mama Dub DUB",,11112,101,0:59:12,https://i1.sndcdn.com/artworks-09nrbUudNilo3UyQ-Qz1LzA-t500x500.png,https://i1.sndcdn.com/artworks-09nrbUudNilo3UyQ-Qz1LzA-t1080x1080.png,Donkeys Years,L-63,checked,,"A 20-track glow-up that takes nothing seriously except joy. Donkeys' years of dancing. Sure worth celebrating. Burlesque, dub, and indie grooves from end to end. One of the heavier hitters: 10k+ plays. A rainbow in someone's cloud.",Bless: RAINBOWS (in my clouds),2025-12-09 00:16,"BURLESQUEsutra, BURLESQUEsutra (Best Of), DUBsutra (Best Of), INDIEsutra, JAZZsutra, JAZZsutra (Best Of), LOFIsutra, LOFIsutra (Best Of), SHOWsutra : FANANA Club, SHOWsutra where bananas play"
Oh · Freedom EP x10 ♛ BLUESsutra (Public Domain Lyrics),https://soundcloud.com/bananasutra/sets/oh-freedom-bluessutra-public-domain-lyrics,1,,BLOWsutra,BLUES,SOUL,10,"Oh, Freedom ♛ BLUESsutra (Public Domain Heavens), Oh, Freedom ♛ GOSPELsutra (Public Domain Heavens), Oh, Freedom ♛ Reverb BLUESsutra (Public Domain Heavens), Oh, Freedom ♛ Circus BLUESsutra (Public Domain Heavens), Oh, Freedom ♛ Dubby BLUESsutra (Public Domain Heavens), Ooh, Freedom ♛ BLUESsutra (Public Domain Heavens on Fire), Ooh, Freedom ♛ BLUESsutra Soul (Public Domain Heavens), oh freedom (no more segregation) • indieBLUESsutra, oh (ohoh) freedom • BLUESsutra, oh (oh) freedom • BLUESsutra",,1874,24,0:28:24,https://i1.sndcdn.com/artworks-P78u62myC8kQzJcZ-qk1VzQ-t500x500.png,https://i1.sndcdn.com/artworks-P78u62myC8kQzJcZ-qk1VzQ-t1080x1080.png,"Oh, Freedom",L-172,checked,,"10 tracks of structural outrage. Before I be a slave, I'll be buried in my grave. The oldest, truest freedom song. The sound: blues. Revolution as a daily practice.",Speak: REVOLT (now),2025-01-14 09:27,"BANJOsutra, BLOWsutra, BLOWsutra : REVOLT (now), BLUESsutra, BLUESsutra (Best Of), BOWsutra the last of 7 sutras · it's divine <3, BURLESQUEsutra, DUBsutra, FOLKsutra, GROWsutra where we be brave, HIDDEN PEELS, JAZZsutra, ROCKsutra"
Hope is So Do-Do-Dope 🎪🦤 SHOWsutra Surreal Soul Circus EPx9,https://soundcloud.com/bananasutra/sets/hope-is-so-do-do-dope-showsutra-surreal-soul-circus-epx9,1,,SHOWsutra,"BURLESQUE,INDIE,ROCK","BURLESQUE,GIPSY,INDIE,PSYCHEDELIC,ROCK,SOUL",9,"[01] Hope is So Do-Do-Dope • SHOWsutra Mama-b-c Gipsy Cello Peace INDIE, [02] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic Circus BURLESQUE, [03] Hope is so do-do-dope • SHOWsutra Psychedelic Accordion Duende Waltz Circus BURLESQUE, [04] Hope is so do-do-dope • SHOWsutra Psychedelic Accordion Duende Waltz Circus BURLESQUE, [05] Hope is so do-do-dope • SHOWsutra Psychedelic Accordion Duende Waltz Circus BURLESQUE, [06] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic BURLESQUE ROCK, [07] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic BURLESQUE ROCK, [08] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic BURLESQUE ROCK, [09] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic BURLESQUE ROCK",,1365,9,0:32:05,https://i1.sndcdn.com/artworks-6nsPwxZLywLDp58z-pvh8Pw-t500x500.png,https://i1.sndcdn.com/artworks-6nsPwxZLywLDp58z-pvh8Pw-t1080x1080.png,Hope is Do-Do-Dope,L-104,checked,,"A solid half-hour of gleeful absurdity, across 9 tracks. The Dodo is back. It feels like hope. And hope is dope. Right? (Ahem, let's dance.) Burlesque, indie, and rock grooves from end to end. Be the fool worth being.",Play: (Be) The Fool,2025-09-24 18:31,"BURLESQUEsutra, INDIEsutra, ROCKsutra, SHOWsutra where bananas play"
Because the Light ☉ EPx4 VOL.01,https://soundcloud.com/bananasutra/sets/because-the-light-epx4-vol01,1,,KNOWsutra,MANTRA,MANTRA,4,"[01] Because the Light (wontdietonight) ⭐︎ Breathy LOFIsutra, [02] Because the Fight ⭐︎ MellO BANJOsutra, [03] Delete your Butt ⭐︎ Cheeky BURLESQUEsutra, [04] Because the Joke ⭐︎ Dreamy Mantra INDIEsutra",,2198,20,0:13:30,https://i1.sndcdn.com/artworks-ZPfcJ5Xdh8yItO33-t97RIA-t500x500.png,https://i1.sndcdn.com/artworks-ZPfcJ5Xdh8yItO33-t97RIA-t1080x1080.png,Because The Light,L-27,checked,,"4 mantra tracks for the ones who still give a damn. Multiple versions. One thesis: because the light pretends it's painless, we delete ourselves. Fight back. Channeling Patti Smith, obviously. Dare to care. That's the whole thing.",Dare: DARE (to care),2025-04-25 04:46,"BANJOsutra, BLOWsutra, BLOWsutra : REVOLT (now), BLUESsutra (Best Of), INDIEsutra, KNOWsutra : PEACE (not War), LOFIsutra, LOFIsutra (Best Of), MANTRAsutra"
Le Bal Des Salauds - French BLOWsutra Indie Gipsy Burlesque EPx9,https://soundcloud.com/bananasutra/sets/le-bal-des-salauds-french-blowsutra-indie-gipsy-burlesque-epx9,1,,BLOWsutra,"BURLESQUE,FOLK,INDIE,LOFI,MANTRA","BURLESQUE,FOLK,GIPSY,INDIE,LOFI,MANTRA",9,"[01] Le Bal Des Salauds • French BLOWsutra Oh My Oh Why Cello Circus INDIE, [02] Le Bal Des Salauds • French BLOWsutra Gipsy LoFi Chanson INDIE, [03] Le Bal Des Salauds • French BLOWsutra PBGal Chanson BURLESQUE, [04] Le Bal Des Salauds • French BLOWsutra Oh Boy Accordion Circus BURLESQUE, [05] Le Bal Des Salauds • French BLOWsutra Oh Boy Cello Accordion Circus BURLESQUE, [06] Le Bal Des Salauds • French BLOWsutra Gipsy Accordion' Indie Folk BURLESQUE, [07] Le Bal Des Salauds • French BLOWsutra Gipsy Accordion' Indie Folk BURLESQUE, [08] Le Bal Des Salauds • French BLOWsutra Tzigane World Indie LOFI, [09] Le Bal Des Salauds • French BLOWsutra Gipsy Drum Chanson Burlesque MANTRA",,8741,90,0:35:32,https://i1.sndcdn.com/artworks-y8HtxewGKAQtoPJZ-3ZbprQ-t500x500.png,https://i1.sndcdn.com/artworks-y8HtxewGKAQtoPJZ-3ZbprQ-t1080x1080.png,Le Bal Des Salauds,L-134,checked,,"9 tracks of fair-play defiance. Bienvenue au bal. Les salauds ont réservé la meilleure table. Burlesque, folk, and indie grooves from end to end. Resonated: 8k plays and 88 likes so far. En français, évidemment.","Speak: APES (gone wrong),World: FRENCHsutra",2025-11-01 08:25,"BURLESQUEsutra, BURLESQUEsutra (Best Of), FRENCHsutra oui oui · sacrebleu, HIDDEN PEELS, INDIEsutra (Best Of), LOFIsutra (Best Of), MANTRAsutra (Best Of), OUI OUI : Pardon (my French)"
Courage · Care · and Coconuts © GROWsutra EPx4,https://soundcloud.com/bananasutra/sets/courage-care-and-coconuts-growsutra-epx4,1,,GROWsutra,"FOLK,INDIE","FOLK,INDIE",4,"[01] Courage, Care, and Coconuts (Kindness is Clear more than Nice) - LOFIsutra, [02] Courage, Care, and Coconuts (Kindness is Clear more than Nice) - Dreamy Indie FOLKsutra, [03] Courage, Care, and Coconuts - Folk BANJOsutra, [04] Courage, Care, and Coconuts - Folk encore BANJOsutra",,1025,6,0:09:22,https://i1.sndcdn.com/artworks-QE4Tkx0EyHytvlYD-6WhWtA-t500x500.png,https://i1.sndcdn.com/artworks-QE4Tkx0EyHytvlYD-6WhWtA-t1080x1080.png,"Courage, care, and coconuts",L-46,checked,,"4 folk and indie tracks asking questions that sting. Kindness ain't just sweet, it's coconuts. Dare to care. That's the whole thing.",Dare: DARE (to care),2025-05-23 12:12,"BANJOsutra, FOLKsutra, GROWsutra : DARE (to care), GROWsutra : KIND(ness), GROWsutra where we be brave, INDIEsutra (Best Of), LOFIsutra"
Some Truths (Are Harder to Swallow) EPx7,https://soundcloud.com/bananasutra/sets/some-truths-are-harder-to-swallow-epx7,1,,KNOWsutra,"BLUES,INDIE,LOFI","BLUES,INDIE,LOFI",7,"Some Truths Are Harder To Swallow : JAZZsutra 1, Some Truths Are Harder To Swallow : JAZZsutra 2, Some Truths Are Harder To Swallow : JAZZsutra 3, Some Truths Are Harder To Swallow : JAZZsutra 4, Some Truths Are Harder To Swallow : JAZZsutra 5, Some Truths Are Harder To Swallow : JAZZsutra 6, Some Truths Are Harder To Swallow : ROCKsutra",,1200,7,0:21:48,https://i1.sndcdn.com/artworks-SUUIsI7woB0IboJy-gnp3pA-t500x500.jpg,https://i1.sndcdn.com/artworks-SUUIsI7woB0IboJy-gnp3pA-t1080x1080.jpg,Some Truths Are Harder to Swallow,L-230,checked,,"7 tracks of raw sense-making. Some truths are harder to swallow. But they go down easier as a song. A nod to Carl Sagan. The naked truth, served warm.",Ask: (Naked) TRUTH,2024-12-24 20:25,"BLOWsutra : CENSOR(ed), BURLESQUEsutra, GROWsutra where we be brave, JAZZsutra, ROCKsutra, SHOWsutra where bananas play"
Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) EPx16,https://soundcloud.com/bananasutra/sets/kiss-a-pulse-glowsutra-epx16,1,,GLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,CABARET,DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,SOUL",16,"[01] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Ethically Gipsy JAZZ, [02] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Ethically Gipsy JAZZ, [03] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Indie Gipsy Fusion LOFI, [04] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Indie Gipsy Fusion LOFI, [05] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Indie Gipsy Fusion LOFI, [06] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB, [07] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB, [08] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB, [09] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB, [10] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Poesita Cello Indie DUB, [11] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Indie Tango Cabaret BURLESQUE, [12] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Indie Tango Cabaret BURLESQUE, [13] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Indie Tango Cabaret BURLESQUE, [14] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Indie Cello Cabaret BURLESQUE, [15] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Destiny Banjo Soul BLUES, [16] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Destiny Banjo Soul BLUES",,17016,188,0:45:33,https://i1.sndcdn.com/artworks-FsS9zAJyonxRU7Rm-RHZvfQ-t500x500.png,https://i1.sndcdn.com/artworks-FsS9zAJyonxRU7Rm-RHZvfQ-t1080x1080.png,Kiss A Pulse,L-129,checked,,"Sixteen tracks of letting the music move through marrow instead of ego. Inspired by Lucille Clifton: ""one should wish to celebrate more than one wishes to be celebrated."" Sultry jazz drifts into gipsy lo-fi, dreamy dub, indie burlesque, and smoky blues, anchored by an upright bass that beats like a second heart. SC-tagged GLOW because the lyrics shimmer; we feature it on FLOW because the practice is letting go. Blessed be the sound in our bones.",Trust: WET (my friend),2026-03-02 02:26,"BLUESsutra, BLUESsutra (Best Of), BURLESQUEsutra, BURLESQUEsutra (Best Of), DUBsutra, DUBsutra (Best Of), GLOWsutra : POET(ry), GLOWsutra where gratitude feeds, HIDDEN PEELS, JAZZsutra, JAZZsutra (Best Of), LOFIsutra, LOFIsutra (Best Of)"
Hard Core (Questions that Matter) X5,https://soundcloud.com/bananasutra/sets/hard-core-x5,1,,KNOWsutra,BURLESQUE,BURLESQUE,5,"#1 Hard Core : Honey JAZZsutra, #2 Hard Core : Honey JAZZsutra, #3 Hard Core : Honey BLUESutra, #4 Hard Core : Burlesque Honeysutra, #5 Hard Core : Honey BLUESutra",,4722,45,0:15:20,https://i1.sndcdn.com/artworks-TawBy2TG82lsrzx3-SEV7yw-t500x500.png,https://i1.sndcdn.com/artworks-TawBy2TG82lsrzx3-SEV7yw-t1080x1080.png,Hard Core,L-93,checked,,"5 tracks of raw sense-making. Who decides which lives are sacred? (That's the whole song.) Served in burlesque. The naked truth, served warm.",Ask: (Naked) TRUTH,2024-11-15 04:12,"BANJOsutra, BLUESsutra, BLUESsutra (Best Of), BURLESQUEsutra, BURLESQUEsutra (Best Of), FOTUS CIRCUS Playlist An American Freaks Show, HIDDEN PEELS, JAZZsutra, JAZZsutra (Best Of), KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, QUACKsutra where we sing FU, Questions for the (kind) POPE in the Sky"
Sidération - Spoken Words Intro - EPx3 VOL. 1 of 4,https://soundcloud.com/bananasutra/sets/sideration-spoken-words-intro-epx3-vol-1-of-4,1,,BLOWsutra,LOFI,LOFI,3,"[01] Sidération - Revolution Speaks Up - LOFI MANTRAsutra, [02] Sidération - Revolution Speaks Up - MANTRAsutra, [03] Sidération - Revolution Speaks Up - LOFI MANTRAsutra",,515,2,0:09:55,https://i1.sndcdn.com/artworks-lf1lRd9pToH4z1il-dFOkVA-t500x500.png,https://i1.sndcdn.com/artworks-lf1lRd9pToH4z1il-dFOkVA-t1080x1080.png,Sidération,L-223,checked,,A 3-track dark bloom that goes where the music leads. Sidération: when something is so absurd your brain just freezes. Like your soul slipped on a banana peel. The sound: lo-fi. Revolution as a daily practice.,"Speak: REVOLT (now),EP: Sidération",2025-05-26 00:35,"BLOWsutra : REVOLT (now), LOFIsutra, MANTRAsutra, Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU"
Why You Lie (to the People's Face) EP x7 ☠ QUACKsutra,https://soundcloud.com/bananasutra/sets/why-you-lie-to-the-peoples-face-quacksutra,1,,QUACKsutra,"BURLESQUE,FOLK,INDIE","BURLESQUE,FOLK,HIP HOP,INDIE,RAGGA",7,"[1] Project 2025 Vol. 2  ☠ Why You Lie (to the People's face) ☠ Accordion BURLESQUE, [2] Project 2025 Vol. 2  ☠ Why You Lie (to the People's face) ☠ Indie BURLESQUEsutra, [3] Project 2025 Vol. 2  ☠ Why You Lie (to the People's face) ☠ FOLKsutra, [4] Project 2025 Vol. 2  ☠ Why You Lie (to the People's face) ☠ Folk BLUESsutra, [5] Project 2025 Vol. 2  ☠ Why You Lie (to the People's face) ☠ Ragga DUBsutra, [6] Project 2025 Vol. 2  ☠ Why You Lie (to the People's face) ☠ Hip Hop LOFIsutra, [7] Project 2025 Vol. 2  ☠ Why You Lie (to the People's face) ☠ Drum LOFIsutra",,1483,16,0:21:42,https://i1.sndcdn.com/artworks-OY8Egh3zRPXQxH74-PbCZmw-t500x500.png,https://i1.sndcdn.com/artworks-OY8Egh3zRPXQxH74-PbCZmw-t1080x1080.png,Why You Lie (To The People's Face)?,L-305,checked,,"7 tracks of circus critique. Same lie. New hat. Why you lying to the people's face? Served in burlesque, folk, and indie. Quack quack. You know who you are.",Quack: DUCK (shady),2025-03-02 06:57,"BLUESsutra, BURLESQUEsutra, DUBsutra, FOTUS CIRCUS Playlist An American Freaks Show, LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU"
Poetry Matters ☲ EPx3 Vol.05 ☲ DUBsutra,https://soundcloud.com/bananasutra/sets/poetry-matters-epx3-vol05-dubsutra,1,,GLOWsutra,DUB,DUB,3,"[01] Poetry Duende - DUBsutra, [02] Poetry Duende - DUBsutra, [03] Poetry Duende - DUBsutra",,2290,22,0:12:21,https://i1.sndcdn.com/artworks-abyBryFxsG9vVsON-VYqfCQ-t500x500.png,https://i1.sndcdn.com/artworks-abyBryFxsG9vVsON-VYqfCQ-t1080x1080.png,Poetry Matters,L-189,checked,,"A quick 12-minute burst of beauty that bleeds, across 3 tracks. Question my empathy. I dare you. (Poetry has entered the chat.) The sound: dub. Poetry as essential infrastructure.",Bless: POET(ry),2025-05-29 03:53,"DUBsutra, DUBsutra (Best Of), GLOWsutra : POET(ry), GLOWsutra where gratitude feeds"
Lightly · My Darling ✦ FLOWsutra (Fly Like Water) BANJO EPx5,https://soundcloud.com/bananasutra/sets/lightly-my-darling-banjo-flowsutra-epx5,1,,FLOWsutra,"BANJO,BLUES,FOLK","BANJO,BLUES,FOLK",5,"[01] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK, [02] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK, [03] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK, [04] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK, [05] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK",,4022,37,0:16:24,https://i1.sndcdn.com/artworks-6MpLlzyctLk0ODIC-7RamRA-t500x500.png,https://i1.sndcdn.com/artworks-6MpLlzyctLk0ODIC-7RamRA-t1080x1080.png,"Lightly, My Darling",L-390,checked,checked,"5 banjo, blues, and folk tracks built on nerve and a prayer. Here’s the quote (because quotes matter, and this one’s yummy, darling): ""It's dark because you are trying too hard"". Aldous Huxley walked in and stayed... Fly like water, land like truth.",Trust: FLY (like water),2026-04-18 03:41,"BANJOsutra, FLOWsutra : FLY (like water), FLOWsutra where time is space, FOLKsutra, FOLKsutra (Best Of)"
Hey · Creeps • EPx20 • BLOWsutra Ego Gone Loco,https://soundcloud.com/bananasutra/sets/hey-creeps-epx20-blowsutra-ego-gone-loco,1,,BLOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,LOFI,ROCK","BURLESQUE,DUB,GIPSY,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,ROCK",20,"[01] Hey, Creeps • BLOWsutra Ego Gone à la Psychedelic Gipsy Bonobo Cosmic Punk LOFI, [02] Hey, Creeps • BLOWsutra Ego Gone à la Psychedelic Gipsy Grouchy Cosmic Punk LOFI, [03] Hey, Creeps • BLOWsutra Ego Gone à la Psychedelic Gipsy Grouchy Cosmic Punk LOFI, [04] Hey, Creeps • BLOWsutra Ego Gone à la Psychedelic Gipsy Grouchy Cosmic Punk LOFI, [05] Hey, Creeps • BLOWsutra Ego Gone Bamboozlers Indie CelLOFI, [06] Hey, Creeps • BLOWsutra Ego Gone Bamboozlers Indie CelLOFI, [07] Hey, Creeps • BLOWsutra Ego Gone Bamboozlers Indie CelLOFI, [08] Hey, Creeps • BLOWsutra Ego Gone Bamboozlers Indie CelLOFI, [09] Hey, Creeps • BLOWsutra Ego Gone Bamboozlers Indie CelLOFI, [10] Hey, Creeps • BLOWsutra Ego Gone Bamboozlers Indie CelLOFI, [11] Hey, Creeps • BLOWsutra Ego Gone Loco Tzigane Fusion LOFI, [12] Hey, Creeps • BLOWsutra Ego Gone Loco Tzigane Fusion LOFI, [13] Hey, Creeps • BLOWsutra Ego Gone Psychedelic Hip Hop Storyteller LOFI, [14] Hey, Creeps • BLOWsutra Ego Gone Psychedelic Hip Hop Storyteller LOFI, [15] Hey, Creeps • BLOWsutra Ego Gone Psychedelic Hip Hop Storyteller LOFI, [16] Hey, Creeps • BLOWsutra Ego Gone She Wanna Know Psychedelic LoFi Jazz DUB, [17] Hey, Creeps • BLOWsutra Ego Gone She Wanna Know Psychedelic LoFi Jazz DUB, [18] Hey, Creeps • BLOWsutra Ego Gone Loco I Burlesque You Not Psychedelic ROCK, [19] Hey, Creeps • BLOWsutra Ego Gone Loco I Burlesque You Not Psychedelic ROCK, [20] Hey, Creeps • BLOWsutra Ego Gone Loco I Burlesque You Not Psychedelic ROCK",,11197,88,1:08:23,https://i1.sndcdn.com/artworks-D95jhvq945VUHBlk-M2mkVQ-t500x500.png,https://i1.sndcdn.com/artworks-D95jhvq945VUHBlk-M2mkVQ-t1080x1080.png,"Hey, Creeps",L-97,checked,,"20 tracks of pride's reckoning. Hey, creeps. Yes, you. No, not you. You know who you are. With a wink to John Lennon. Resonated: 11k plays and 85 likes so far. The apes are at it again.",Speak: APES (gone wrong),2025-11-23 19:48,"BLOWsutra, BLOWsutra : APES (gone wrong), BLOWsutra : EGO (gone loco), DUBsutra, INDIEsutra (Best Of), JAZZsutra (Best Of), LOFIsutra, LOFIsutra (Best Of), ROCKsutra"
Darling EP,https://soundcloud.com/bananasutra/sets/arthur-darling,1,,BOWsutra,INDIE,INDIE,4,"#1 Darling - JAZZsutra, #2 Darling - JAZZsutra, #3 Darling - JAZZsutra, #4 Darling - JAZZsutra",,1561,22,0:13:47,https://i1.sndcdn.com/artworks-sm0RyWK8U9ogWbAR-vvmBLg-t500x500.png,https://i1.sndcdn.com/artworks-sm0RyWK8U9ogWbAR-vvmBLg-t1080x1080.png,Darling,L-57,checked,,"A quick 13-minute burst of beauty that bleeds, across 4 tracks. For the ones we loved (and probably didn't love enough) while we had them. The sound: indie. Death is nothing at all. Love is everything.",Bow: Death (is nothing),2024-11-20 21:30,"BOWsutra : DEATH (is nothing), BOWsutra the last of 7 sutras · it's divine <3, FOLKsutra (Best Of), INDIEsutra, JAZZsutra, MANTRAsutra"
Okey Dokey · No It's Not Ξ EPx5 Ξ LOFIsutra,https://soundcloud.com/bananasutra/sets/okey-dokey-no-its-not-epx5-lofisutra,1,,BLOWsutra,INDIE,INDIE,5,"[01] Okey Dokey, No It's Not • Banger BANJOsutra, [02] Okey Dokey, No It's Not • Indie LOFIsutra, [03] Okey Dokey, No It's Not • Indie LOFIsutra, [04] Okey Dokey, No It's Not • Jazzy LOFIsutra, [05] Okey Dokey, No It's Not • Jazzy LOFIsutra",,6790,49,0:15:26,https://i1.sndcdn.com/artworks-lY0oFqEouYMs8MxL-RFc5iA-t500x500.png,https://i1.sndcdn.com/artworks-lY0oFqEouYMs8MxL-RFc5iA-t1080x1080.png,Okie Dokie (No It's Not),L-174,checked,,A 5-track shadow-walk that stays wide awake through the circus. Okie dokie. (No. It's not.) Served in indie. The apes are at it again.,Speak: APES (gone wrong),2025-04-25 06:33,"BANJOsutra, BLOWsutra, BLOWsutra : APES (gone wrong), LOFIsutra, LOFIsutra (Best Of), MANTRAsutra (Best Of)"
