ep_title,ep_url,LIKE RATE,LIKES per TRACK,total_plays,total_likes,duration_total,sutra,genres,genres_full,track_count,ep_total_tracks,artwork_url,created_at,playlist_names_clean,TRACKs,Auto ID,EP G-ID,lyrics_id
FOTUS CIRCUS ★ VOL.3 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol3-epx9-burlesquesutra,0.663%,1.8%,2415,16,28:23,BLOWsutra,"BANJO,BURLESQUE,DUB,FOLK,MANTRA","BANJO,BURLESQUE,DUB,FOLK,MANTRA,RAGGA",9,9,https://i1.sndcdn.com/artworks-TISJ7mgoFUnIyF3o-Nc2YDg-t500x500.png,,"FOTUS CIRCUS Playlist An American Freaks Show,QUACKsutra : FOTUS Circus",[06] FOTUS Circus VOL. 03 • When will you be angelic (Ginzberg’s Horror Show) • BURLESQUE QUACKsutra,58,G-58,L-82
Shades of Fools EPx9,https://soundcloud.com/bananasutra/sets/shades-of-fools-epx9,0.921%,1.8%,1738,16,26:00,GROWsutra,BANJO,"BANJO,RAGGA",9,9,https://i1.sndcdn.com/artworks-vmrDjbUos6J6FBAc-PCByYA-t500x500.png,,"BANJOsutra,GROWsutra where we be brave,SHOWsutra: (shades of) FOOLS","[7] Shades of Fools • All I know is I dunno • Ragga DUBsutra High,[6] Shades of Fools • All I know is I dunno • Fastass BANJOsutra",162,G-162,L-218
Sidération's Calling - White House's Burning - EPx13 Vol 4 of 4,https://soundcloud.com/bananasutra/sets/siderations-calling-white-houses-burning-epx13-vol-4-of-4,0.577%,1.8%,3984,23,36:35,BLOWsutra,LOFI,"LOFI,RAGGA",13,13,https://i1.sndcdn.com/artworks-58HtMVlI0dnLHSez-V8vJyA-t500x500.png,,"BLOWsutra : REVOLT (now),BURLESQUEsutra,DUBsutra,LOFIsutra,Playlist Sidération Gone Bananas x29,QUACKsutra where we sing FU","[09] Sideration's Calling • White House's Burning • Riddim Sister RAGGA DUBsutra,[01] Sideration's Calling • White House's Burning • Banger BURLESQUEsutra,[02] Sideration's Calling • White House's Burning • Jazzy LOFI DUBsutra,[07] Sideration's Calling • White House's Burning • Oh Lordy 2 DUBsutra",167,G-167,L-226
The Accordion of Ignorance EP X4,https://soundcloud.com/bananasutra/sets/the-accordion-of-ignorance-ep-x4,1.000%,1.8%,700,7,15:49,BLOWsutra,FOLK,FOLK,4,4,https://i1.sndcdn.com/artworks-ppd320RXiIyfcazy-2Vw1DA-t500x500.png,2024-12-11 21:36,,,182,G-182,L-234
Oh My · Oh Why (Socrates Song) - GROWsutra EPx7,https://soundcloud.com/bananasutra/sets/oh-my-oh-why-socrates-song-growsutra-epx7,0.965%,1.7%,1243,12,26:35,GROWsutra,"DUB,FOLK,INDIE","DUB,FOLK,INDIE",7,7,https://i1.sndcdn.com/artworks-u4xWThnzlboyzPPM-yy5lxA-t500x500.png,,,,127,G-127,L-163
Pedo Nation ★ Felon Nation Redux ★ BLOWsutra EPx14,https://soundcloud.com/bananasutra/sets/pedo-nation-felon-nation-redux-blowsutra-epx14,0.745%,1.7%,3222,24,50:51,BLOWsutra,"BANJO,BLUES,DUB,LOFI,MANTRA","BANJO,BLUES,COUNTRY,DUB,LOFI,MANTRA,TRIP HOP",14,14,https://i1.sndcdn.com/artworks-LhTksDdMzsR3b0mE-zpGPhA-t500x500.png,,"LOFIsutra,MANTRAsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU","[13] PEDO Nation • High Drum Prayer MANTRA,[10] PEDO Nation • Cello Trip Hop LOFI",133,G-133,L-184
Blaise's Tale ⭐︎ EPx3 ⭐︎ KNOWsutra Folk Cabaret,https://soundcloud.com/bananasutra/sets/blaises-tale-epx3-knowsutra-folk-cabaret,0.852%,1.7%,587,5,8:41,KNOWsutra,"BANJO,BURLESQUE,FOLK","BANJO,BURLESQUE,CABARET,FOLK",3,3,https://i1.sndcdn.com/artworks-nZjm9BvXode0nW5K-5dXY2A-t500x500.png,,,,17,G-17,L-31
CREEPYPASTA (what the hella) ♅ SHOWsutra ♅ EPx23 Side A+B,https://soundcloud.com/bananasutra/sets/creepypasta-what-the-hella-showsutra-epx23-side-ab,0.642%,1.7%,7010,45,58:50,SHOWsutra,"BANJO,BURLESQUE,DUB,INDIE,LOFI","BANJO,BURLESQUE,DUB,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,RAGGA",23,27,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t500x500.png,,"BANJOsutra,LOFIsutra,SHOWsutra where bananas play","Side B [02] CREEPYPASTA • SHOWsutra Trip Storyteller LOFI,Side B [01] CREEPYPASTA • SHOWsutra Trip Storyteller LOFI,Side A [04] CREEPYPASTA • SHOWsutra Hide Yo Pets Bluegrass BANJO",29,G-29,L-49
AI Fair Use Manifesto EPx3 VOL.1 : LOFI BURLESQUE BLUES,https://soundcloud.com/bananasutra/sets/ai-fair-use-manifesto-epx3-vol1-lofi-burlesque-blues,0.868%,1.7%,576,5,9:42,KNOWsutra,"BLUES,BURLESQUE,LOFI","BLUES,BURLESQUE,LOFI",3,3,https://i1.sndcdn.com/artworks-8MpTLEJF8IA3pZOl-q8KlmA-t500x500.png,2025-04-10 20:36,,,6,G-6,L-12
Linguistic Weaponry EPx7 Burlesque DUBsutra,https://soundcloud.com/bananasutra/sets/linguistic-weaponry-epx7-burlesque-dubsutra,0.818%,1.7%,611,5,8:25,SHOWsutra,"BURLESQUE,DUB","BURLESQUE,DUB,GIPSY",3,3,https://i1.sndcdn.com/artworks-gk645DrsmcEOxAyn-PRMvkA-t500x500.png,,,,103,G-103,L-147
No · I'm Not Being Political 🇺🇸 KNOWsutra Indie Dub EPx15,https://soundcloud.com/bananasutra/sets/no-im-not-being-political-knowsutra-indie-dub-epx15,0.849%,1.7%,2944,25,48:40,KNOWsutra,"DUB,FOLK,INDIE,LOFI,MANTRA","DUB,FOLK,INDIE,LOFI,MANTRA",15,15,https://i1.sndcdn.com/artworks-zz7WsK7tAEH4cMHT-fSdPcQ-t500x500.png,2025-08-07 22:37,,"""[04] No, I'm Not Being Political • KNOWsutra Dubby Tzigane FOLK""",122,G-122,L-168
A stroll down history’s lane ☆ KNOWsutra ☆ EPx6 Vol. 1,https://soundcloud.com/bananasutra/sets/a-stroll-down-historys-lane,0.891%,1.7%,1122,10,20:21,KNOWsutra,MANTRA,MANTRA,6,6,https://i1.sndcdn.com/artworks-9uz2GCIarSzz3CK9-yLGoGg-t500x500.jpg,,,,4,G-4,L-7
The Invisible Man in the Sky (a song inspired by George Carlin) EPx8 VOL.01,https://soundcloud.com/bananasutra/sets/the-invisible-man-in-the-sky-a-song-inspired-by-george-carlin-epx8-vol01,0.912%,1.6%,1425,13,20:53,GROWsutra,"BURLESQUE,DUB,LOFI","BURLESQUE,DUB,LOFI",8,8,https://i1.sndcdn.com/artworks-X3sSPUgbNbib2XW8-7bIcSQ-t500x500.png,2025-04-13 23:17,,,189,G-189,L-251
Idiocracy Now ✪ QUACKsutra EPx10,https://soundcloud.com/bananasutra/sets/idiocracy-now-quacksutra-epx10,0.903%,1.6%,1771,16,36:19,BLOWsutra,"BANJO,BURLESQUE,FOLK,INDIE,LOFI,ROCK","BANJO,BURLESQUE,COUNTRY,FOLK,INDIE,LOFI,PUNK,ROCK",10,10,https://i1.sndcdn.com/artworks-PbQdusXHHfL2vzQG-PVycmg-t500x500.png,,,,80,G-80,L-107
Jolly Poo - EPx15 VOL. 01 - Banjo Blues BLOWsutra,https://soundcloud.com/bananasutra/sets/jolly-poo-epx15-vol-01-banjo-blues-blowsutra,0.564%,1.6%,4255,24,49:08,BLOWsutra,"BANJO,BLUES","BANJO,BLUES,RAGGA",15,15,https://i1.sndcdn.com/artworks-KLgAMRClt5uPFoax-dDF6zQ-t500x500.png,,"BLOWsutra,BLOWsutra : EGO (gone loco),DUBsutra","[05] Jolly Poo - No one knows how dark you are - FOLKsutra,[12] Jolly Poo - Beware of Dog who won’t Bark - DUBsutra,[11] Jolly Poo - Coward Dawgs Gossip but(t) only in your back  - DUBsutra",88,G-88,L-120
But(t) How Can You? GROWsutra (Dare to Care) EPx10,https://soundcloud.com/bananasutra/sets/butt-how-can-you-growsutra-epx10,0.376%,1.6%,4254,16,19:15,GROWsutra,"DUB,INDIE,LOFI","DUB,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,RAGGA",10,10,https://i1.sndcdn.com/artworks-wzNXJ0kKC1UWtYRu-qF7vrw-t500x500.png,2026-03-06 21:23,"DUBsutra,GROWsutra where we be brave,LOFIsutra","[02] But(t) How Can You GROWsutra Dem Sed Psychedelic Ragga DUB,[05] But(t) How Can You GROWsutra F-Bomb Psychedelic Hip Hop LOFI",23,G-23,L-40
Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,0.817%,1.6%,2693,22,44:22,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,JAZZ","BANJO,BLUES,BURLESQUE,DUB,FOLK,JAZZ",14,14,https://i1.sndcdn.com/artworks-6Al7JWcSGShXvOzO-NMakyQ-t500x500.jpg,,"GROWsutra where we be brave,JAZZsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU",[01] Ego Ain't Your Amigo (Fasho at Marlago) - oh hi salty honey bluesy JAZZ tempo,46,G-46,L-68
DEFY ✰ 3 Songs EPx7 ✰ BLOWsutra Jazzy Folk Lo-Fi BLUES,https://soundcloud.com/bananasutra/sets/defy-3-songs-epx7-blowsutra-jazzy-folk-lo-fi-blues,0.719%,1.6%,1529,11,21:43,BLOWsutra,"BLUES,FOLK,JAZZ,LOFI","BLUES,FOLK,JAZZ,LOFI,TRIP HOP",7,7,https://i1.sndcdn.com/artworks-YZdPzrWX9SlHjJ6q-GKzInQ-t500x500.png,,BLOWsutra : REVOLT (now),"[01] DEFY (Song 1) • Shameless • KNOWsutra BLUES,[03] DEFY (Song 2) • Optics of Cruelty • BLOWsutra JAZZ LOFI",37,G-37,L-219
L'Accordéon de l'Ignorance EP X9,https://soundcloud.com/bananasutra/sets/laccordeon-de-lignorance-ep-x9,0.807%,1.6%,1734,14,26:40,BLOWsutra,BURLESQUE,BURLESQUE,9,9,https://i1.sndcdn.com/artworks-otyCSuVjsJ2YL8G1-qQb1mw-t500x500.png,2024-12-11 21:31,,,95,G-95,L-124
Who Knows Where How Happiness Truly Grows ☰ GROWsutra EPx29,https://soundcloud.com/bananasutra/sets/who-knows-where-how-happiness-truly-grows-growsutra-epx29,0.826%,1.6%,5449,45,1:48:44,GROWsutra,"BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA",29,29,https://i1.sndcdn.com/artworks-Ooj55UF0JzVS0KFh-9aN0SA-t500x500.png,,FOLKsutra,[18] Who Knows Where How Happiness Truly Grows • DUENDE FOLK,221,G-221,L-300
Courage · Care · and Coconuts © GROWsutra EPx4,https://soundcloud.com/bananasutra/sets/courage-care-and-coconuts-growsutra-epx4,0.592%,1.5%,1014,6,9:22,GROWsutra,"FOLK,INDIE","FOLK,INDIE",4,4,https://i1.sndcdn.com/artworks-QE4Tkx0EyHytvlYD-6WhWtA-t500x500.png,2025-05-23 12:12,"FOLKsutra,GROWsutra : KIND(ness),GROWsutra where we be brave","""[02] Courage, Care, and Coconuts (Kindness is Clear more than Nice) - Dreamy Indie FOLKsutra""",27,G-27,L-46
Kindness - Psychedelic INDIEsutra,https://soundcloud.com/bananasutra/sets/kindness-psychedelic-indiesutra,0.980%,1.5%,306,3,4:22,KNOWsutra,INDIE,PSYCHEDELIC,2,2,https://i1.sndcdn.com/artworks-60rWtzt0Ur5yDsl8-lcLgjQ-t500x500.jpg,,,,92,G-92,L-126
MAWA MAWA EPx2 (if Soundcloud allows) ⭐︎ MAxA Series · Vol. 2,https://soundcloud.com/bananasutra/sets/mawa-mawa-epx2-maxa-series-vol-2,0.659%,1.5%,455,3,7:03,GROWsutra,LOFI,LOFI,2,2,https://i1.sndcdn.com/artworks-ohldLp0ezWMHuexZ-Z1TUbg-t500x500.png,,BURLESQUEsutra,MAWA MAWA • Make America Woke Again • Accordion Cello Lament BURLESQUEsutra,114,G-114,L-150
Truth Don't Care ✗ EPx2 ✗ KNOWsutra Psychedelic Muse Cabaret,https://soundcloud.com/bananasutra/sets/truth-dont-care-epx2-knowsutra-psychedelic-muse-cabaret,0.804%,1.5%,373,3,6:52,KNOWsutra,"BURLESQUE,JAZZ","BURLESQUE,CABARET,JAZZ,PSYCHEDELIC",2,2,https://i1.sndcdn.com/artworks-2pO2JGvoTeCfSURr-2A3VeA-t500x500.png,,,,201,G-201,L-262
Mass Media Freakshow EPx13 VOL.02 ⭐︎ Terrence MCKenna KNOWs ⭐︎ Burlesque or Snooze?,https://soundcloud.com/bananasutra/sets/mass-media-freakshow-epx13-vol02-terrence-mckenna-knows-burlesque-or-snooze,0.581%,1.5%,3268,19,44:35,BLOWsutra,"BURLESQUE,FOLK,JAZZ","BURLESQUE,FOLK,JAZZ",13,13,https://i1.sndcdn.com/artworks-Xranl6ikDYKoluYT-FdIOxQ-t500x500.png,2025-04-15 20:39,"BLOWsutra : APES (gone wrong),BURLESQUEsutra,FOLKsutra","[05] Mass Media Freakshow - chanson encore oh boy BURLESQUE,[13] Mass Media Freakshow - McKenna's Folk,[01] Mass Media Freakshow • udio PSYcircus BURLESQUE",113,G-113,L-157
I Think I Need a Good Spank!ng (in Madrid) ⚯ SHOWsutra EPx9,https://soundcloud.com/bananasutra/sets/i-think-i-need-a-good-spankng-in-madrid-showsutra-epx9,0.816%,1.4%,1593,13,26:59,SHOWsutra,"BURLESQUE,DUB,INDIE,JAZZ","BURLESQUE,DUB,FADO,HIP HOP,INDIE,JAZZ",9,9,https://i1.sndcdn.com/artworks-PfxPRXz3WMhUPWjS-5CSzRQ-t500x500.png,2025-07-02 23:26,,,79,G-79,L-106
Why Trust an Old · Mean Religion? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/why-trust-an-old-mean-religion-epx9-vol-01,0.737%,1.4%,1764,13,29:51,GROWsutra,"BANJO,BLUES,DUB,FOLK,INDIE,LOFI","BANJO,BLUES,DUB,FOLK,INDIE,LOFI,SOUL",9,9,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t500x500.png,,"GROWsutra where we be brave,INDIEsutra,Questions for the (kind) POPE in the Sky","""[08] Why Trust an Old, Mean Religion AD2 Soul INDIE""",225,G-225,L-303
Poem (I wanted to be · basically) ℘ EPx14 VOL.01,https://soundcloud.com/bananasutra/sets/poem-i-wanted-to-be-basically-epx14-vol01,0.839%,1.4%,2385,20,46:15,GLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,PSYCHEDELIC",14,14,https://i1.sndcdn.com/artworks-z3oqCWriMGQ0OJPD-bZzyHg-t500x500.png,2025-04-21 18:32,"BANJOsutra,BLOWsutra,BLOWsutra : REVOLT (now)",[06] I Wanted to Be the Poem - Bluesy Burlesque JAZZ,135,G-135,L-188
What the Mirror Said (Reste Lucide) - GLOWsutra JAZZ,https://soundcloud.com/bananasutra/sets/what-the-mirror-said-reste-lucide-glowsutra-jazz,0.923%,1.4%,758,7,18:38,GLOWsutra,"BURLESQUE,INDIE,JAZZ","BURLESQUE,INDIE,JAZZ",5,5,https://i1.sndcdn.com/artworks-VQkWPBpI3EhvPQjd-JaXiYg-t500x500.png,,,,214,G-214,L-281
What's F-A-S-C-I-S-T? EPx8 VOL. 1 ☆ BLOWsutra JAZZ FOLK Fusion,https://soundcloud.com/bananasutra/sets/whats-f-a-s-c-i-s-t-epx9-vol-1-blowsutra-jazz-folk-fusion,0.710%,1.4%,1549,11,25:17,BLOWsutra,"BURLESQUE,FOLK,JAZZ,LOFI","BURLESQUE,COUNTRY,FOLK,JAZZ,LOFI",8,8,https://i1.sndcdn.com/artworks-ovG5pHzgSSHWXS4C-9duL4w-t500x500.png,,,,215,G-215,L-292
Do Panic Now ✝ GROWsutra EPx13,https://soundcloud.com/bananasutra/sets/do-panic-now-growsutra-epx13,0.706%,1.4%,2550,18,35:43,GROWsutra,"DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,MANTRA,RAGGA",13,13,https://i1.sndcdn.com/artworks-BsO5CMcHbZ0M93kT-isQTpA-t500x500.png,,"BLOWsutra : REVOLT (now),FOLKsutra",[01] DO PANIC NOW - Murica Galaxy Rule Number 1 - Sweet FOLK,38,G-38,L-61
Hammy On Clyde ✪ SHOWsutra EPx8,https://soundcloud.com/bananasutra/sets/hammy-on-clyde-showsutra-epx8,0.700%,1.4%,1571,11,35:38,SHOWsutra,"BLUES,DUB,FOLK,JAZZ,LOFI","BLUES,DUB,FOLK,GIPSY,JAZZ,LOFI",8,8,https://i1.sndcdn.com/artworks-safSzuvAHiwvn0LF-0u5a3Q-t500x500.png,,,,65,G-65,L-86
Blessed Are the Cracked EP X3,https://soundcloud.com/bananasutra/sets/blessed-are-the-cracked-ep-x3,0.668%,1.3%,599,4,9:45,GLOWsutra,JAZZ,JAZZ,3,3,https://i1.sndcdn.com/artworks-d9e5zeXofS20S4AQ-Lb1s5g-t500x500.png,2024-12-11 23:08,,,18,G-18,L-30
When Did Seduction Become so Untrue? EPx16 Vol. 02 ䷶ KNOWsutra Flamenco Techno,https://soundcloud.com/bananasutra/sets/when-did-seduction-become-so-untrue-how-do-kids-learn-now-epx16-vol-02-knowsutra-flamenco-techno,0.626%,1.3%,3352,21,1:12:03,KNOWsutra,"INDIE,WORLD","FADO,FLAMENCO,GIPSY",16,16,https://i1.sndcdn.com/artworks-vJJyHyvScNYFs8IL-ASDhig-t500x500.png,,,[11] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD 11,216,G-216,L-293
ABCs of Kindness - KNOWsutra,https://soundcloud.com/bananasutra/sets/abcs-of-kindness-knowsutra,0.665%,1.3%,1956,13,30:28,KNOWsutra,"INDIE,BURLESQUE","INDIE,BURLESQUE",10,10,https://i1.sndcdn.com/artworks-OJbXzv5DEM6ihALr-CtrAEg-t500x500.jpg,,"DUBsutra,GROWsutra : KIND(ness),KNOWsutra where questions matter",ABC Of Kindness - A Is For Always Speak From Your Heart - DUBsutra (1),5,G-5,L-9
CREEPYPASTA (what the hella) ♲ LoFi DUB Edition ♲ SoundCloud is broken REDUX,https://soundcloud.com/bananasutra/sets/creepypasta-what-the-hella-lofi-dub-edition-soundcloud-is-broken-redux,0.648%,1.3%,772,5,11:03,SHOWsutra,"DUB,INDIE,LOFI","DUB,INDIE,LOFI,PSYCHEDELIC,RAGGA",4,4,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t500x500.png,2025-10-21 23:25,,,30,G-30,L-49
Dump Trump EPx4 🪦 BLOWsutra Burlesque ROCK,https://soundcloud.com/bananasutra/sets/dump-trump-epx4-blowsutra-burlesque-rock,0.695%,1.3%,719,5,12:41,BLOWsutra,"BURLESQUE,LOFI,MANTRA,ROCK","BURLESQUE,LOFI,MANTRA,PUNK,ROCK",4,4,https://i1.sndcdn.com/artworks-j9D9XVaWNRVgQ3WS-Ns1zng-t500x500.png,2025-09-04 20:33,,,43,G-43,L-66
Daddy's a Creep ⚞  P3d0 T-Shirts ON SALE ⚟ BLOWsutra EPx4,https://soundcloud.com/bananasutra/sets/daddys-a-creep-p3d0-t-shirts-on-sale-blowsutra-epx4,0.641%,1.3%,780,5,10:36,BLOWsutra,"BLUES,BURLESQUE,JAZZ,LOFI","BLUES,BURLESQUE,JAZZ,LOFI",4,4,https://i1.sndcdn.com/artworks-fryyTDM2WyR2DKBA-QI4BwQ-t500x500.png,2025-07-06 22:28,,,34,G-34,L-56
They Muddy the Waters (aka Nietzsche's Gift) EPx5 VOL. 04,https://soundcloud.com/bananasutra/sets/they-muddy-the-waters-aka-nietzsches-gift-epx5-vol-04,0.563%,1.2%,1065,6,16:27,KNOWsutra,"BANJO,BURLESQUE,FOLK,INDIE,LOFI","BANJO,BURLESQUE,FOLK,INDIE,LOFI",5,5,https://i1.sndcdn.com/artworks-8WQovcQ1YWF6xgZ0-sPC0bQ-t500x500.png,,,,193,G-193,L-157
Hi · My Name Is (Not Celine Dion) - Vol02 EPx11 - SHOWsutra Dubby Grass Burlesque Edition,https://soundcloud.com/bananasutra/sets/hi-my-name-is-not-celine-dion-vol02-epx11-showsutra-dubby-grass-burlesque-edition,0.628%,1.2%,2070,13,38:21,SHOWsutra,"BANJO,BURLESQUE,DUB,FOLK,JAZZ","BANJO,BURLESQUE,COUNTRY,DUB,FOLK,JAZZ,PSYCHEDELIC",11,11,https://i1.sndcdn.com/artworks-8AeGeNBuRUKrnybC-5NKduw-t500x500.png,2025-10-17 10:17,"BURLESQUEsutra,SHOWsutra : FANANA Club,SHOWsutra where bananas play","""[11] Hi, My Name Is (Not Celine Dion) • SHOWsutra Cello Circus Waltz BURLESQUE""",72,G-72,L-99
Hey · You ✖ EPx8 ✖ BLOWsutra Indie Punk ROCK,https://soundcloud.com/bananasutra/sets/hey-you-blowsutra-jazz-punk-rock,0.545%,1.1%,1468,8,13:47,BLOWsutra,"BURLESQUE,INDIE,ROCK","BURLESQUE,INDIE,PUNK,ROCK",7,7,https://i1.sndcdn.com/artworks-8zXPkONAqcbxOwwP-p3Wifg-t500x500.png,,"BLOWsutra,BLOWsutra : EGO (gone loco),ROCKsutra","""[03] Hey, You - BLOWsutra psyPunk ROCK""",71,G-71,L-98
FOTUS CIRCUS ★ VOL.2 EPx10 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol2-epx10-burlesquesutra,0.648%,1.1%,1697,11,32:55,BLOWsutra,"BANJO,BURLESQUE,FOLK,JAZZ,LOFI,ROCK","BANJO,BURLESQUE,FOLK,JAZZ,LOFI,ROCK",10,10,https://i1.sndcdn.com/artworks-44IaWyIDQ4KPbMKz-LMbmBg-t500x500.png,,"FOTUS CIRCUS Playlist An American Freaks Show,QUACKsutra : FOTUS Circus",[06] FOTUS Circus VOL. 02 • This ain't no hollow show • QUACKsutra,57,G-57,L-82
Some Truths (Are Harder to Swallow) EPx7,https://soundcloud.com/bananasutra/sets/some-truths-are-harder-to-swallow-epx7,0.588%,1.0%,1190,7,21:48,GROWsutra,"BLUES,INDIE,LOFI","BLUES,INDIE,LOFI",7,7,https://i1.sndcdn.com/artworks-SUUIsI7woB0IboJy-gnp3pA-t500x500.jpg,2024-12-24 20:25,,,172,G-172,L-222
Linguistic Weaponry EPx4 (Vol 2) DUBsutra,https://soundcloud.com/bananasutra/sets/linguistic-weaponry-epx4-vol-2-dubsutra,0.613%,1.0%,163,1,3:19,KNOWsutra,DUB,"DUB,HIP HOP",1,1,https://i1.sndcdn.com/artworks-gk645DrsmcEOxAyn-PRMvkA-t500x500.png,,,,102,G-102,L-147
Double Standards EPx4 VOL. 2 ★ BLOWsutra LOFI,https://soundcloud.com/bananasutra/sets/double-standards-ep-4-vol-2,0.530%,1.0%,755,4,12:16,BLOWsutra,"FOLK,LOFI","FOLK,LOFI",4,4,https://i1.sndcdn.com/artworks-CzCzt9mTlZWzjTqp-8FLR4g-t500x500.png,,,,41,G-41,L-64
Best Teacher Award · in Love & Death : Indie Bliss EPx3 VOL. 1 : BOWsutra,https://soundcloud.com/bananasutra/sets/best-teacher-award-in-love-death-indie-lofi-epx3-vol-1-bowsutra,0.451%,1.0%,665,3,8:22,BOWsutra,INDIE,INDIE,3,3,https://i1.sndcdn.com/artworks-naxN1Ew2hxBmEiva-OlsMuQ-t500x500.png,2025-04-09 11:15,,,16,G-16,
Hope is So Do-Do-Dope 🎪🦤 SHOWsutra Surreal Soul Circus EPx9,https://soundcloud.com/bananasutra/sets/hope-is-so-do-do-dope-showsutra-surreal-soul-circus-epx9,0.659%,1.0%,1365,9,32:05,SHOWsutra,"BURLESQUE,INDIE,ROCK","BURLESQUE,GIPSY,INDIE,PSYCHEDELIC,ROCK,SOUL",9,9,https://i1.sndcdn.com/artworks-6nsPwxZLywLDp58z-pvh8Pw-t500x500.png,2025-09-24 18:31,,,75,G-75,L-104
Male Fantasies • CheekySUTRA EPx6 VOL. 02,https://soundcloud.com/bananasutra/sets/male-fantasies-cheekysutra-epx6-vol-02,0.601%,1.0%,999,6,20:32,SHOWsutra,INDIE,INDIE,6,6,https://i1.sndcdn.com/artworks-VQwphayyp6Az5g1b-6E63wg-t500x500.png,,,,109,G-109,L-148
Segggsting • SHOWsutra EPx6 • French Burlesque Jazz Cabaret,https://soundcloud.com/bananasutra/sets/segggsting-showsutra-epx6-burlesque-jazz-cabaret,0.484%,1.0%,1239,6,21:22,SHOWsutra,"BANJO,BURLESQUE,JAZZ","BANJO,BURLESQUE,CABARET,JAZZ",6,6,https://i1.sndcdn.com/artworks-ysjQ1M8gFBitUZAA-QR72zg-t500x500.png,,,,158,G-158,L-205
The Dystopian Quiz Song ★ EPx15 ★ Acoustic SOULsutra,https://soundcloud.com/bananasutra/sets/the-dystopian-quiz-song-epx15-acoustic-soulsutra,0.472%,0.9%,2969,14,46:20,GLOWsutra,"BLUES,BURLESQUE,JAZZ,MANTRA","ACOUSTIC,BLUES,BURLESQUE,JAZZ,MANTRA",15,15,https://i1.sndcdn.com/artworks-jQRym0eZpol8JOvs-sUKVsw-t500x500.png,2025-04-18 20:27,"BLOWsutra : APES (gone wrong),BLUESsutra,FOLKsutra,QUACKsutra where we sing FU",The Dystopian Quizz Song v3-2 ★ Blues Circus SOULsutra,185,G-185,L-246
F-BOMB ⚝ SHOWsutra DUB EPx7,https://soundcloud.com/bananasutra/sets/f-bomb-showsutra-dub-epx7,0.422%,0.7%,1185,5,21:56,SHOWsutra,"BURLESQUE,DUB,INDIE","BURLESQUE,DUB,GIPSY,INDIE",7,7,https://i1.sndcdn.com/artworks-MaDI6oRlKnS475ml-wUwvOA-t500x500.png,2025-07-02 21:47,,,53,G-53,L-75
Make your Own Bible EP x6 VOL. 1 ℧ A Jazzy Burlesque Folk Trip Hop LOFI Venture (oui oui),https://soundcloud.com/bananasutra/sets/make-your-own-bible-ep-x6-vol-1-a-jazzy-burlesque-folk-trip-hop-lofi-venture-oui-oui,0.329%,0.7%,1214,4,18:34,GROWsutra,"BURLESQUE,FOLK,JAZZ,LOFI","BURLESQUE,FOLK,JAZZ,LOFI,TRIP HOP",6,6,https://i1.sndcdn.com/artworks-7xjmVBpcmAIlWBfO-5Ebr4Q-t500x500.png,,"GROWsutra : GOD (etc),LOFIsutra,Questions for the (kind) POPE in the Sky",[2] Make your Own Bible - pbgal Burlesque LOFI,107,G-107,L-152
Untamed EP X3,https://soundcloud.com/bananasutra/sets/untamed-ep-x3,0.384%,0.7%,521,2,7:37,GROWsutra,INDIE,INDIE,3,3,https://i1.sndcdn.com/artworks-h4WvLIv6GtEpPvLT-kyZycQ-t500x500.png,2024-12-14 20:25,,,204,G-204,L-267
