ep_title,ep_url,sutra,genres,genres_full,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,lyrics_id,created_at,playlist_names_clean,TRACKs
Hope is So Do-Do-Dope 🎪🦤 SHOWsutra Surreal Soul Circus EPx9,https://soundcloud.com/bananasutra/sets/hope-is-so-do-do-dope-showsutra-surreal-soul-circus-epx9,SHOWsutra,"BURLESQUE,INDIE,ROCK","BURLESQUE,GIPSY,INDIE,PSYCHEDELIC,ROCK,SOUL",9,1365,9,0:00:00,https://i1.sndcdn.com/artworks-6nsPwxZLywLDp58z-pvh8Pw-t500x500.png,L-104,2025-09-24 18:31,"BURLESQUEsutra, INDIEsutra, ROCKsutra, SHOWsutra where bananas play","[04] Hope is so do-do-dope • SHOWsutra Psychedelic Accordion Duende Waltz Circus BURLESQUE, [05] Hope is so do-do-dope • SHOWsutra Psychedelic Accordion Duende Waltz Circus BURLESQUE, [08] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic BURLESQUE ROCK, [06] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic BURLESQUE ROCK, [03] Hope is so do-do-dope • SHOWsutra Psychedelic Accordion Duende Waltz Circus BURLESQUE, [02] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic Circus BURLESQUE, [01] Hope is So Do-Do-Dope • SHOWsutra Mama-b-c Gipsy Cello Peace INDIE, [07] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic BURLESQUE ROCK, [09] Hope Is So Do-Do-Dope • SHOWsutra Absurd Gipsy Psychedelic BURLESQUE ROCK"
How to Help a Bible Bro Grow Up · In the name of Religious Freedom,https://soundcloud.com/bananasutra/sets/how-to-help-a-bible-bro-grow-up-in-the-name-of-religious-freedom,GROWsutra,"DUB,FOLK,INDIE","DUB,FOLK,INDIE",7,1744,16,0:00:00,https://i1.sndcdn.com/artworks-iut6y3WtyieWGgpN-uNGjiA-t500x500.png,L-222,2025-04-13 18:49,"BANJOsutra, BURLESQUEsutra, DUBsutra, FOLKsutra, GROWsutra : GOD (etc), GROWsutra where we be brave, JAZZsutra, LOFIsutra, MANTRAsutra, QUACKsutra where we sing FU, Questions for the (kind) POPE in the Sky","[7] Your rules don’t apply to me • Indie MANTRAsutra, [1] How to Help a Bible Bro Grow Up • BANANAsutra (eat it) Jazzy Dub FOLK, [2] Watch your Mouth Yup (please) • folky dandy BANJOsutra, [4] Shush the Bull Bro (Please) • DUBsutra, [5] Shush your Mouth (Please) • DUBsutra, [3] Shush it Up Yo (Please) • DUBsutra, [6] How to Help a Bible Bro Grow Up (2) • BANANAsutra (lick it) ChillHOP"
I Ain't No Christian (No Holy Fool) ♥ EPx4 VOL.02,https://soundcloud.com/bananasutra/sets/i-aint-no-christian-no-holy-fool-epx4-vol02,SHOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,ROCK","BLUES,BURLESQUE,FOLK,INDIE,ROCK,SOUL",4,733,8,0:00:00,https://i1.sndcdn.com/artworks-FXu0T1aNuzRuPyMB-olhCZA-t500x500.png,L-109,,"BLUESsutra, BURLESQUEsutra, FOLKsutra, INDIEsutra, KNOWsutra where questions matter, QUACKsutra where we sing FU, Questions for the (kind) POPE in the Sky, ROCKsutra","[2] I Ain't No Christian (lalalou) • Campy Soul FOLK, [x] Single rePLAY •  No Holy Fool (I Ain't No Christian) • Soulful Jazzy BLUES, [3] I Ain't No Christian (No Holy Fool) • Indie Folk ROCK, [1] I Ain't No Christian (No Holy Fool) • Jazzy Piano BURLESQUE"
I Did the Math · and Everything is Stupid • SHOWsutra Snoopy Fanana Club EPx11,https://soundcloud.com/bananasutra/sets/i-did-the-math-and-everything-is-stupid-showsutra-snoopy-fanana-club-epx11,SHOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,ROCK","BURLESQUE,DUB,GIPSY,INDIE,JAZZ,PSYCHEDELIC,PUNK,ROCK",11,10126,100,0:00:00,https://i1.sndcdn.com/artworks-MzZS6UnLWFjCH0yw-Ud0ziA-t500x500.png,L-110,,"BURLESQUEsutra, DUBsutra, INDIEsutra, ROCKsutra","[Bonus] I did the Math, and Everything is Stupid • SHOWsutra Snoopy Poopy INDIE, [06] I Did the Math (and Everything is Stupid) • SHOWsutra Psychedelic Burlesque Indie ROCK, [03] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Accordion Chanson BURLESQUE, [10] Everything is Stupid, Absurd, and Divine • SHOWsutra Psy Punk Chanson Burlesque ROCK, [04] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Chanson Gipsy BURLESQUE, [07] I Did the Math (and Everything is Stupid) • SHOWsutra Psychedelic Burlesque Indie ROCK, [09] Everything is Stupid, Absurd, and Divine • SHOWsutra Psy Punk Chanson Burlesque ROCK, [02] I Did the Math (and Everything is Stupid) • SHOWsutra Jazzy Indie Dub BURLESQUE, [05] I Did the Math (and Everything is Stupid) • SHOWsutra Psychedelic Burlesque Indie ROCK, [01] I Did the Math, and Everything is Stupid • SHOWsutra Indie Jazz Burlesque Snoopy DUB, [08] Everything is Stupid, Absurd, and Divine • SHOWsutra Psy Punk Burlesque ROCK"
I Think I Need a Good Spank!ng (in Madrid) ⚯ SHOWsutra EPx9,https://soundcloud.com/bananasutra/sets/i-think-i-need-a-good-spankng-in-madrid-showsutra-epx9,SHOWsutra,"BURLESQUE,DUB,INDIE,JAZZ","BURLESQUE,DUB,FADO,HIP HOP,INDIE,JAZZ",9,1593,13,0:00:00,https://i1.sndcdn.com/artworks-PfxPRXz3WMhUPWjS-5CSzRQ-t500x500.png,L-106,2025-07-02 23:26,"BURLESQUEsutra, DUBsutra, FLOWsutra : WET (my friend), INDIEsutra, JAZZsutra, LOFIsutra","[06] I think I need a good spank!ng (in Madrid) • Accordion BURLESQUE DUB, [07] I think I need a good spank!ng (in Madrid) • Quirky Accordion BURLESQUE DUB, [02] I think I need a good spank!ng (in Madrid) • Fado JAZZ BURLESQUE, [08] I think I need a good spank!ng (in Madrid) • Hip Hop lalala DUB, [04] I think I need a good spank!ng (in Madrid) • Husky Drum Cello INDIE JAZZ, [BONUS] I think I need a good spank!ng (in Madrid) • Hip Hop Remix, [01] I think I need a good spank!ng (in Madrid) • Mama Cello INDIE, [05] I think I need a good spank!ng (in Madrid) • Accordion BURLESQUE JAZZ, [03] I think I need a good spank!ng (in Madrid) • Minimal Piano Cello JAZZ"
Idiocracy Now ✪ QUACKsutra EPx10,https://soundcloud.com/bananasutra/sets/idiocracy-now-quacksutra-epx10,BLOWsutra,"BANJO,BURLESQUE,FOLK,INDIE,LOFI,ROCK","BANJO,BURLESQUE,COUNTRY,FOLK,INDIE,LOFI,PUNK,ROCK",10,1771,16,0:00:00,https://i1.sndcdn.com/artworks-PbQdusXHHfL2vzQG-PVycmg-t500x500.png,L-107,,"BANJOsutra, FOLKsutra, INDIEsutra, QUACKsutra : FOTUS Circus, QUACKsutra where we sing FU, ROCKsutra","[03] Idiocracy Now • QUACKsutra Booya Country Circus Folk BANJO, [08] Idiocracy Now • QUACKsutra Post-Punk Burlesque ROCK, [09] Idiocracy Now • QUACKsutra Post-Punk Burlesque ROCK, [07] Idiocracy Now • QUACKsutra Post-Punk Burlesque Punk ROCK, [04] Idiocracy Now • QUACKsutra Booya Country Circus Folk BANJO, [02] Idiocracy Now • QUACKsutra World LoFi Fusion FOLK, [06] Idiocracy Now • QUACKsutra Hide your Pets Country Circus Folk BANJO, [10] Idiocracy Now • QUACKsutra Cello Bamboozling LoFi INDIE, [01] Idiocracy Now • QUACKsutra World Fusion FOLK, [05] Idiocracy Now • QUACKsutra Hide your Pets Country Circus Folk BANJO"
If We Had But(t) The Truth • Vol. 2 EPx22 • BLOWsutra (Censored) Epstein Etcetera Soundtrack,https://soundcloud.com/bananasutra/sets/if-we-had-butt-the-truth-vol-2-epx22-blowsutra-censored-epstein-etcetera-soundtrack,BLOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,CABARET,DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,ROCK,TRIP HOP",22,13521,100,0:00:00,https://i1.sndcdn.com/artworks-1InxeLQ1c3LnQwmz-u75GhQ-t500x500.png,L-108,2026-01-25 23:52,"BLOWsutra, BLOWsutra : CENSOR(ed), BLUESsutra, BURLESQUEsutra, DUBsutra, FOLKsutra, INDIEsutra, LOFIsutra, QUACKsutra where we sing FU","Side B [15] If We Had But(t) The Truth • BLOWsutra (Censored) Gipsy Psychedelia Accordion Cello Indie FOLK, Side A [08] If We Had But(t) The Truth • BLOWsutra (Censored) Folk Poetry on the Bridge DUB, Side A [07] If We Had But(t) The Truth • BLOWsutra (Censored) PsyFolk Poetry on the Bridge DUB, Side A [10] If We Had But(t) The Truth • BLOWsutra (Censored) WSWHFN Ragga Mama DUB, Side A [05] If We Had But(t) The Truth • BLOWsutra (Censored) Storyteller Hip Trip Hop LOFI, Side B [20] If We Had But(t) The Truth • BLOWsutra (Censored) Burlesque PsyGipsy Cello Jazz INDIE, Side B [19] If We Had But(t) The Truth • BLOWsutra (Censored) Burlesque PsyGipsy Cello Jazz INDIE, Side B [13] If We Had But(t) The Truth • BLOWsutra (Censored) Destiny Classic Psychedelia BLUES, Side A [04] If We Had But(t) The Truth • BLOWsutra (Censored) Jazzy Psychedelic Hip Trip Hop LOFI, Side B [22] If We Had But(t) The Truth • BLOWsutra (Censored) Burlesque PsyGipsy Cello Jazz INDIE, Side B [21] If We Had But(t) The Truth • BLOWsutra (Censored) Burlesque PsyGipsy Cello Jazz INDIE, Side A [12] If We Had But(t) The Truth • BLOWsutra (Censored) Dem Sed Ragga Mama DUB, Side B [18] If We Had But(t) The Truth • BLOWsutra (Censored) PsyPunk Rock Cabaret BURLESQUE, Side A [11] If We Had But(t) The Truth • BLOWsutra (Censored) Dem Sed Ragga Mama DUB, Side A [01] If We Had But(t) The Truth • BLOWsutra (Censored) Jazzy Psychedelic Hip Trip Hop LOFI, Side A [02] If We Had But(t) The Truth • BLOWsutra (Censored) Jazzy Psychedelic Hip Trip Hop LOFI, Side A [06] If We Had But(t) The Truth • BLOWsutra (Censored) Folk Poetry on the Bridge DUB, Side B [17] If We Had But(t) The Truth • BLOWsutra (Censored) PsyPunk Rock Cabaret BURLESQUE, Side A [03] If We Had But(t) The Truth • BLOWsutra (Censored) Jazzy Psychedelic Hip Trip Scratch Hop LOFI, Side A [09] If We Had But(t) The Truth • BLOWsutra (Censored) Feel Di Riddim Ragga Mama DUB, Side B [14] If We Had But(t) The Truth • BLOWsutra (Censored) Gipsy Psychedelia Strings Indie FOLK, Side B [16] If We Had But(t) The Truth • BLOWsutra (Censored) PsyPunk Rock Cabaret BURLESQUE"
If We Had But(t) The Truth ☲ Easterican Profanities EPx5 ☲ QUACKsutra,https://soundcloud.com/bananasutra/sets/if-we-had-butt-the-truth-easterican-profanities-epx5-quacksutra,BLOWsutra,BLUES,BLUES,5,1606,18,0:00:00,https://i1.sndcdn.com/artworks-YXoYMbXvm3ILHBz6-ixlblg-t500x500.png,L-114,2025-05-27 15:41,"BLOWsutra : APES (gone wrong), BLUESsutra, FOLKsutra, INDIEsutra, MANTRAsutra, QUACKsutra where we sing FU","[03] If We Had But(t) The Truth (Not The Quack) (low) - Drum INDIEsutra, [04] If We Had But(t) The Truth (Not The Quack) - Blues FOLKsutra, [02] If We Had But(t) The Truth (Not The Quack) 2 - Cello INDIEsutra, [05] If We Had But(t) The Truth (Not The Quack) - Drum MANTRAsutra, [01] If We Had But(t) The Truth (Not The Quack) 1 (high) - Cello INDIEsutra"
Ironic Moronic Eugenics ☤ What Happens When KNOWsutra & BLOWsutra Make a Baby,https://soundcloud.com/bananasutra/sets/ironic-moronic-eugenics-what-happens-when-knowsutra-blowsutra-make-a-baby,KNOWsutra,"BANJO,BLUES,DUB,FOLK,ROCK","BANJO,BLUES,DUB,FOLK,PSYCHEDELIC,PUNK,ROCK",8,1664,15,0:00:00,https://i1.sndcdn.com/artworks-N9z3Fy63NDAYopf0-Ffs1iA-t500x500.png,L-115,,"BANJOsutra, BLOWsutra, BLOWsutra : EGO (gone loco), BLUESsutra, BURLESQUEsutra, DUBsutra, FOLKsutra, JAZZsutra, ROCKsutra","[04] Ironic Moronic Eugenics • BLOWsutra Psychedelic Banjo Psybass Bluegrass BLUES, [08] Ironic Moronic Eugenics • BLOWsutra Post-Punk Psychedelic Burles ROCK, [07] Ironic Moronic Eugenics • BLOWsutra Psychedelic Banjo Booya BLUES, [06] Ironic Moronic Eugenics • BLOWsutra Psychedelic Banjo Booya BLUES, [02] Ironic Moronic Eugenics • BLOWsutra Psychedelic Queen of Authentic Bluesy Dub FOLK, [01] Ironic Moronic Eugenics • BLOWsutra Psychedelic Poetry DUB, [05] Ironic Moronic Eugenics • BLOWsutra Psychedelic Banjo Booya BLUES, [03] Ironic Moronic Eugenics • BLOWsutra Psychedelic Ukulele Bass BLUES"
It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,KNOWsutra,"BURLESQUE,DUB,JAZZ,LOFI","BURLESQUE,DUB,GIPSY,JAZZ,LOFI,TRIP HOP",15,21244,271,0:00:00,https://i1.sndcdn.com/artworks-dpot7zmJbp98Q8za-Swn1Rg-t500x500.png,L-110,,"JAZZsutra, KNOWsutra : BERTRAND (mon chéri), KNOWsutra where questions matter, LOFIsutra","[05] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass Piano JAZZ, [14] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello LOFI, [09] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass Cello JAZZ, [10] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass Cello JAZZ, [12] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello Trip Hop LOFI, [08] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass Cello JAZZ, [13] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello Trip Hop LOFI, [07] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass JAZZ, [02] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass JAZZ, [01] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Piano Bass JAZZ, [15] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello DUB, [06] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Piano Upright Bass JAZZ, [11] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello Trip Hop LOFI, [04] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass JAZZ, [03] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass JAZZ"
It's War · My Friend ☳ QUACKsutra EPx15,https://soundcloud.com/bananasutra/sets/its-war-my-friend-quacksutra-epx15,BLOWsutra,"BLUES,DUB,FOLK,INDIE,LOFI,ROCK","BLUES,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",15,3111,40,0:00:00,https://i1.sndcdn.com/artworks-yjDwmBzrh9rcYKwR-u7wlPw-t500x500.png,L-111,,"BLUESsutra, DUBsutra, INDIEsutra, QUACKsutra : DUCK (shady), QUACKsutra : FOTUS Circus, QUACKsutra where we sing FU, ROCKsutra","[10] It's War, My Friend • QUACKsutra Psychedelic BLUES, [14] It's War, My Friend • QUACKsutra Psychedelic Punk ROCK, [07] It's War, My Friend • QUACKsutra Psychedelic BLUES, [01] It's War, My Friend • QUACKsutra Oh My Oh Why LoFi INDIE, [11] It's War, My Friend • QUACKsutra Psychedelic Folk BLUES, [05] It's War, My Friend • QUACKsutra Tzigane Indie Fusion LOFI, [08] It's War, My Friend • QUACKsutra Psychedelic BLUES, [06] It's War, My Friend • QUACKsutra Muse Chill DUB, [13] It's War, My Friend • QUACKsutra Psychedelic ROCK, [03] It's War, My Friend • QUACKsutra Tzigane Indie Fusion LOFI, [02] It's War, My Friend • QUACKsutra Tzigane Indie Fusion LOFI, [09] It's War, My Friend • QUACKsutra Psychedelic BLUES, [15] It's War, My Friend • QUACKsutra Psychedelic Punk ROCK, [04] It's War, My Friend • QUACKsutra Tzigane Indie Fusion LOFI, [12] It's War, My Friend • QUACKsutra Psychedelic ROCK"
Jacques Brel : French EPx9 : GLOWsutra Burlesque Indie Blues Gratitude POET(ry),https://soundcloud.com/bananasutra/sets/jacques-brel-french-epx9-glowsutra-burlesque-indie-blues-gratitude-poetry,GLOWsutra,"BANJO,BLUES,BURLESQUE,INDIE","BANJO,BLUES,BURLESQUE,INDIE,PSYCHEDELIC",9,3199,28,0:00:00,https://i1.sndcdn.com/artworks-e0sOW6yRL70L2ZRD-C8tirQ-t500x500.png,L-112,2025-11-29 22:24,"BLUESsutra, BURLESQUEsutra, FRENCHsutra oui oui · sacrebleu, GLOWsutra where gratitude feeds, INDIEsutra, OUI OUI : Pardon (my French)","[04] Jacques Brel - French GLOWsutra Psychedelic Circus Cello Chanson INDIE, [08] Jacques Brel - French GLOWsutra Psychedelic Circus Cello Chanson INDIE, [05] Jacques Brel - French GLOWsutra Psychedelic Circus Cello Chanson INDIE, [03] Jacques Brel - French GLOWsutra Psychedelic Accordion Chanson INDIE, [01] Jacques Brel - French GLOWsutra Oh Boy Accordion Circus Waltz Chanson BURLESQUE, [02] Jacques Brel - French GLOWsutra Oh Boy Accordion Circus Waltz Chanson BURLESQUE, [07] Jacques Brel - French GLOWsutra Psychedelic Circus Cello Chanson INDIE, [09] Jacques Brel - French GLOWsutra Psychedelic Destiny True Banjo BLUES, [06] Jacques Brel - French GLOWsutra Psychedelic Circus Cello Chanson INDIE"
Jealousy (not for me) ♡ GROWsutra EPx22,https://soundcloud.com/bananasutra/sets/jealousy-not-for-me-growsutra-epx22,GROWsutra,"BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI","BLUES,BURLESQUE,DUB,HIP HOP,INDIE,JAZZ,LOFI,RAGGA",22,5321,43,0:00:00,https://i1.sndcdn.com/artworks-NrFEJYn5QiBNXnw5-RFTkHQ-t500x500.png,L-113,2025-06-26 10:26,"BLUESsutra, BURLESQUEsutra, DUBsutra, FLOWsutra : FLY (like water), FLOWsutra where time is space, INDIEsutra, JAZZsutra, LOFIsutra","[08] Jealousy (not for me) - Ordo Amoris BURLESQUE, [22] Jealousy (not for me) - Dem Sed Ragga DUB, [21] Jealousy (not for me) - Feel Di Riddim Ragga DUB, [09] Jealousy (not for me) - Ordo Amoris BURLESQUE, [01] Jealousy (not for me) - Deep Dub BLUES, [17] Jealousy (not for me) - Miss Cheeky DUB, [04] Jealousy (not for me) - Deep Dub BLUES, [13] Jealousy (not for me) - Mama LOFI, [02] Jealousy (not for me) - Deep Dub BLUES, [11] Jealousy (not for me) - MAMA-B-C INDIE, [12] Jealousy (not for me) - Bruh Hip Hop Jazz, [18] Jealousy (not for me) - Muse 1 DUB, [20] Jealousy (not for me) - Rebound DUB, [19] Jealousy (not for me) - Muse 2 DUB, [05] Jealousy (not for me) - Only the Brave BLUES, [07] Jealousy (not for me) - Ordo Duende Amoris JAZZ, [03] Jealousy (not for me) - Deep Dub BLUES, [06] Jealousy (not for me) - Ordo Duende Amoris JAZZ, [16] Jealousy (not for me) - Oh Lordy DUB, [10] Jealousy (not for me) - Oh My Oh Why Bass INDIE, [15] Jealousy (not for me) - WSWHFN DUB, [14] Jealousy (not for me) - Mama LOFI"
Jolly Poo - EPx15 VOL. 01 - Banjo Blues BLOWsutra,https://soundcloud.com/bananasutra/sets/jolly-poo-epx15-vol-01-banjo-blues-blowsutra,BLOWsutra,"BANJO,BLUES","BANJO,BLUES,RAGGA",15,4255,24,0:00:00,https://i1.sndcdn.com/artworks-KLgAMRClt5uPFoax-dDF6zQ-t500x500.png,L-114,,"BANJOsutra, BLOWsutra, BLOWsutra : EGO (gone loco), BLUESsutra, DUBsutra, MANTRAsutra","[BONUS] Jolly Poo - Psychedelia Psycho Cello Outlaw BLUESsutra, [14] Jolly Poo - Raw Clapping Bruh Hides Dawging So Darkly - MANTRAsutra, [05] Jolly Poo - No one knows how dark you are - FOLKsutra, [09] Jolly Poo - Dog Growls Mumble Speak lol - BLUESsutra, [12] Jolly Poo - Beware of Dog who won’t Bark - DUBsutra, [03] Jolly Poo - Freaking Freak Gone Mad Dog - BANJOsutra, [08] Jolly Poo - Dog Hiding Wicked Bass Cello Boy - BLUESsutra, [01] Jolly Poo - Wicked Walk in the Park - BANJOsutra, [11] Jolly Poo - Coward Dawgs Gossip but(t) only in your back  - DUBsutra, [07] Jolly Poo - Who Knew Dog so Dark he’ll Snark in your Back - BLUEsutra, [13] Jolly Poo - Dark Dawg Bite Muse - DUBsutra, [04] Jolly Poo - Wicked Dog WAAAH - FOLKsutra, [06] Jolly Poo - Who Knew Bad Dawgs don’t Bark, they only Growl in your back - Weary BLUESsutra, [02] Jolly Poo - Dog so Wicked, Fake Outlaw - BANJOsutra, [10] Jolly Poo - Who Know That Dawg’s Dark Gangsta RAGGA DUBsutra"
Joseph Campbell's Truth Metaphors ☷ KNOWsutra EPx12,https://soundcloud.com/bananasutra/sets/joseph-campbells-truth-metaphors-knowsutra-epx12,KNOWsutra,"BLUES,BURLESQUE,DUB,INDIE,LOFI,MANTRA","BLUES,BURLESQUE,DUB,INDIE,LOFI,MANTRA",12,2253,22,0:00:00,https://i1.sndcdn.com/artworks-jy4Ny3sg2PSbdteq-7zc7yg-t500x500.jpg,L-153,,"BLUESsutra, BURLESQUEsutra, DUBsutra, INDIEsutra, KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, LOFIsutra, MANTRAsutra","[05] Joseph Campbell's Truth Metaphors - The Song of the Universe - KNOWsutra Kindness is in the Depth BLUES, [11] Joseph Campbell's Truth Metaphors' Edge - KNOWsutra Accordion Chanson BURLESQUE, [07] Joseph Campbell's Truth Metaphors - The Song of the Universe - KNOWsutra Kindness is in the Depth of BLUES, [10] Joseph Campbell - Hold the Sacred - KNOWsutra wdwhf Burlesque DUB, [03] Joseph Campbell's Truth Metaphors - The Song of the Universe - KNOWsutra Oh Lordy Dreamy Dubby INDIE, [06] Joseph Campbell's Truth Metaphors Edge - KNOWsutra Kindness is in the Depth in BLUES, [02] Joseph Campbell - Hold the Sacred - KNOWsutra Chillhop Piano Psy-LOFI, [09] Joseph Campbell's Truth Metaphors - Sacred Shadows - KNOWsutra Oh Lordy DUB, [12] Joseph Campbell - Hold the Sacred - KNOWsutra Oh Boy Accordion BURLESQUE, [08] Joseph Campbell's Truth Metaphors - Sacred Shadows - KNOWsutra Oh Lordy DUB, [04] Joseph Campbell's Truth Metaphors - The Song of the Universe - KNOWsutra Oh Lordy Dreamy Dubby INDIE, [01] Joseph Campbell - Hold the Sacred - KNOWsutra Anonymous MANTRA LOFI"
Just Be EP X7 | Vocal Honey Audio Ideals,https://soundcloud.com/bananasutra/sets/just-be-vocal-jazz-honey-x7,FLOWsutra,"BLUES,DUB,JAZZ,LOFI","BLUES,DUB,JAZZ,LOFI",7,5669,46,0:00:00,https://i1.sndcdn.com/artworks-IDfjsYaZOumrtQ1L-jseSkw-t500x500.png,L-115,,"BANJOsutra, BURLESQUEsutra, DUBsutra, FLOWsutra : FLY (like water), FLOWsutra where time is space, FOLKsutra, INDIEsutra, JAZZsutra, MANTRAsutra, ROCKsutra","Just Flow(be) • psyHeartbeat Jazz LOFI • sutraFLOW, Just Waltz(be) • Jazzy Grinding Waltz • sutraFLOW (v5), Just Trust(be) • Jazz Lo-Fi • sutraFLOW (v4), Just Oui(be) • Jazz Lo-fi • sutraFLOW (v3), Just Grind(ha) • Harmonica Blues Lo-fi • sutraFLOW, Just Gasp(be) • Jazzy DUB Poetry • sutraFLOW (v1), Just Be(you)• Jazz Lo-Fi • sutraFLOW (v4)"
Kids Are Asking ✪ KNOWsutra But(t) Why EPx3,https://soundcloud.com/bananasutra/sets/kids-are-asking-knowsutra-butt-why-epx3,KNOWsutra,"DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","ACOUSTIC,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA,TRIP HOP",3,1078,2,0:00:00,https://i1.sndcdn.com/artworks-L6uXyHUyGsqH0ZAv-cvmeZg-t500x500.png,L-118,,"FOLKsutra, KNOWsutra : but(t) WHY, KNOWsutra where questions matter, LOFIsutra, MANTRAsutra","[02] Kids Are Asking - KNOWsutra But(t) Why Acoustic Trip Hop LoFi JAZZ, [01] Kids Are Asking - KNOWsutra But(t) Why Sweet Dreams Indie FOLK, [03] Kids Are Asking - KNOWsutra But(t) Why Drum Dub LoFi MANTRA"
Kindness - Psychedelic INDIEsutra,https://soundcloud.com/bananasutra/sets/kindness-psychedelic-indiesutra,KNOWsutra,INDIE,PSYCHEDELIC,2,306,3,0:00:00,https://i1.sndcdn.com/artworks-60rWtzt0Ur5yDsl8-lcLgjQ-t500x500.jpg,L-126,,"INDIEsutra, KNOWsutra where questions matter","Kindness - Psychedelic INDIEsutra, Kindness - Psychedelic INDIEsutra"
Kindness Matters - Human Life Soundtrack EP,https://soundcloud.com/bananasutra/sets/kindness-matters-human-life-soundtrackl,KNOWsutra,INDIE,INDIE,5,1454,10,0:00:00,https://i1.sndcdn.com/artworks-qsLSixra831RrldW-lEhsdw-t500x500.jpg,L-126,,"BANJOsutra, BLUESsutra, FOLKsutra, GROWsutra : KIND(ness), KNOWsutra where questions matter, LOFIsutra","Kindness - LOFIsutra, Kindness - FOLKsutra, Kindness - BLUESsutra, Kindness - BANJOsutra, Kindness - JAZZsutra"
